id,date,count
1104,01/13,11
1104,01/14,11
1104,01/15,11
1104,01/16,11
1104,01/17,11
1104,01/18,11
1105,01/11,16
1105,01/12,16
1105,01/13,16
1105,01/14,16
1105,01/15,16
1105,01/16,16
1105,01/17,16
1105,01/18,16
1106,01/11,1
1106,01/12,2
1106,01/13,2
1106,01/14,2
1106,01/15,2
1106,01/16,2
1106,01/17,4
1106,01/18,5
1107,01/11,16
1107,01/12,16
1107,01/13,16
1107,01/14,16
1107,01/15,16
1107,01/16,16
1107,01/17,16
1107,01/18,17
1108,01/11,0
1108,01/12,0
1108,01/13,0
1108,01/14,0
1108,01/15,0
1108,01/16,0
1108,01/17,0
1108,01/18,0
1109,01/11,7
1109,01/12,7
1109,01/13,7
1109,01/14,7
1109,01/15,7
1109,01/16,7
1109,01/17,7
1109,01/18,7
1110,01/11,16
1110,01/12,16
1110,01/13,16
1110,01/14,16
1110,01/15,16
1110,01/16,16
1110,01/17,16
1110,01/18,16
1111,01/11,16
1111,01/12,16
1111,01/13,16
1111,01/14,16
1111,01/15,16
1111,01/16,16
1111,01/17,16
1111,01/18,16
1112,01/11,0
1112,01/12,0
1112,01/13,0
1112,01/14,0
1112,01/15,0
1112,01/16,0
1112,01/17,0
1112,01/18,0
1113,01/11,0
1113,01/12,0
1113,01/13,0
1113,01/14,1
1113,01/15,1
1113,01/16,1
1113,01/17,1
1113,01/18,1
1114,01/11,25
1114,01/12,25
1114,01/13,25
1114,01/14,25
1114,01/15,25
1114,01/16,25
1114,01/17,25
1114,01/18,25
1115,01/11,4
1115,01/12,4
1115,01/13,4
1115,01/14,4
1115,01/15,4
1115,01/16,4
1115,01/17,4
1115,01/18,4
1116,01/11,13
1116,01/12,13
1116,01/13,13
1116,01/14,13
1116,01/15,13
1116,01/16,13
1116,01/17,13
1116,01/18,13
1117,01/11,16
1117,01/12,16
1117,01/13,16
1117,01/14,16
1117,01/15,16
1117,01/16,16
1117,01/17,16
1117,01/18,16
1118,01/11,14
1118,01/12,14
1118,01/13,14
1118,01/14,15
1118,01/15,15
1118,01/16,15
1118,01/17,15
1118,01/18,15
1119,01/11,12
1119,01/12,12
1119,01/13,12
1119,01/14,12
1119,01/15,12
1119,01/16,12
1119,01/17,12
1119,01/18,12
1120,01/11,13
1120,01/12,13
1120,01/13,13
1120,01/14,13
1120,01/15,13
1120,01/16,13
1120,01/17,13
1120,01/18,13
1121,01/11,16
1121,01/12,16
1121,01/13,16
1121,01/14,16
1121,01/15,16
1121,01/16,16
1121,01/17,16
1121,01/18,16
1122,01/11,14
1122,01/12,14
1122,01/13,14
1122,01/14,14
1122,01/15,14
1122,01/16,14
1122,01/17,15
1122,01/18,15
1123,01/11,11
1123,01/12,11
1123,01/13,11
1123,01/14,11
1123,01/15,11
1123,01/16,11
1123,01/17,11
1123,01/18,11
1124,01/11,13
1124,01/12,13
1124,01/13,13
1124,01/14,13
1124,01/15,13
1124,01/16,13
1124,01/17,13
1124,01/18,13
1125,01/11,10
1125,01/12,10
1125,01/13,10
1125,01/14,11
1125,01/15,11
1125,01/16,11
1125,01/17,11
1125,01/18,11
1126,01/11,16
1126,01/12,16
1126,01/13,16
1126,01/14,16
1126,01/15,16
1126,01/16,16
1126,01/17,16
1126,01/18,16
1127,01/11,12
1127,01/12,12
1127,01/13,12
1127,01/14,13
1127,01/15,13
1127,01/16,13
1127,01/17,13
1127,01/18,13
1128,01/11,15
1128,01/12,15
1128,01/13,15
1128,01/14,15
1128,01/15,15
1128,01/16,15
1128,01/17,15
1128,01/18,15
1129,01/11,13
1129,01/12,13
1129,01/13,13
1129,01/14,13
1129,01/15,13
1129,01/16,13
1129,01/17,13
1129,01/18,13
1130,01/11,15
1130,01/12,15
1130,01/13,15
1130,01/14,15
1130,01/15,15
1130,01/16,15
1130,01/17,15
1130,01/18,15
1131,01/11,12
1131,01/12,12
1131,01/13,12
1131,01/14,12
1131,01/15,12
1131,01/16,12
1131,01/17,12
1131,01/18,12
1132,01/11,19
1132,01/12,19
1132,01/13,19
1132,01/14,19
1132,01/15,19
1132,01/16,19
1132,01/17,19
1132,01/18,19
1133,01/11,12
1133,01/12,13
1133,01/13,13
1133,01/14,13
1133,01/15,13
1133,01/16,13
1133,01/17,13
1133,01/18,13
1134,01/11,15
1134,01/12,15
1134,01/13,15
1134,01/14,15
1134,01/15,15
1134,01/16,15
1134,01/17,15
1134,01/18,15
1135,01/11,15
1135,01/12,15
1135,01/13,15
1135,01/14,15
1135,01/15,15
1135,01/16,15
1135,01/17,15
1135,01/18,15
1136,01/11,14
1136,01/12,14
1136,01/13,14
1136,01/14,14
1136,01/15,14
1136,01/16,14
1136,01/17,14
1136,01/18,14
1137,01/11,15
1137,01/12,15
1137,01/13,15
1137,01/14,15
1137,01/15,16
1137,01/16,16
1137,01/17,16
1137,01/18,16
1138,01/11,18
1138,01/12,18
1138,01/13,18
1138,01/14,19
1138,01/15,19
1138,01/16,19
1138,01/17,19
1138,01/18,19
1139,01/11,1
1139,01/12,1
1139,01/13,1
1139,01/14,1
1139,01/15,1
1139,01/16,1
1139,01/17,1
1139,01/18,2
1140,01/11,0
1140,01/12,0
1140,01/13,0
1140,01/14,0
1140,01/15,0
1140,01/16,0
1140,01/17,0
1140,01/18,0
1142,01/11,20
1142,01/12,20
1142,01/13,20
1142,01/14,20
1142,01/15,20
1142,01/16,20
1142,01/17,20
1142,01/18,21
1143,01/11,27
1143,01/12,27
1143,01/13,27
1143,01/14,27
1143,01/15,27
1143,01/16,27
1143,01/17,28
1143,01/18,28
1144,01/11,10
1144,01/12,10
1144,01/13,10
1144,01/14,10
1144,01/15,10
1144,01/16,10
1144,01/17,10
1144,01/18,11
1145,01/11,26
1145,01/12,27
1145,01/13,27
1145,01/14,28
1145,01/15,29
1145,01/16,29
1145,01/17,31
1145,01/18,31
1146,01/11,42
1146,01/12,43
1146,01/13,43
1146,01/14,43
1146,01/15,44
1146,01/16,44
1146,01/17,44
1146,01/18,44
1147,01/11,75
1147,01/12,75
1147,01/13,75
1147,01/14,75
1147,01/15,75
1147,01/16,75
1147,01/17,76
1147,01/18,76
1148,01/11,16
1148,01/12,17
1148,01/13,17
1148,01/14,17
1148,01/15,17
1148,01/16,17
1148,01/17,17
1148,01/18,17
1149,01/11,25
1149,01/12,26
1149,01/13,26
1149,01/14,26
1149,01/15,26
1149,01/16,26
1149,01/17,26
1149,01/18,26
1150,01/11,14
1150,01/12,14
1150,01/13,14
1150,01/14,14
1150,01/15,14
1150,01/16,14
1150,01/17,14
1150,01/18,14
1151,01/11,9
1151,01/12,9
1151,01/13,9
1151,01/14,9
1151,01/15,9
1151,01/16,9
1151,01/17,9
1151,01/18,9
1154,01/11,0
1154,01/12,0
1154,01/13,0
1154,01/14,0
1154,01/15,0
1154,01/16,0
1154,01/17,0
1154,01/18,0
1155,01/11,1
1155,01/12,1
1155,01/13,1
1155,01/14,1
1155,01/15,1
1155,01/16,1
1155,01/17,1
1155,01/18,1
1156,01/11,2
1156,01/12,2
1156,01/13,2
1156,01/14,2
1156,01/15,2
1156,01/16,2
1156,01/17,2
1156,01/18,2
1157,01/11,22
1157,01/12,22
1157,01/13,22
1157,01/14,22
1157,01/15,22
1157,01/16,22
1157,01/17,22
1157,01/18,22
1158,01/11,3
1158,01/12,3
1158,01/13,3
1158,01/14,3
1158,01/15,3
1158,01/16,3
1158,01/17,3
1158,01/18,3
1159,01/11,3
1159,01/12,5
1159,01/13,6
1159,01/14,7
1159,01/15,7
1159,01/16,7
1159,01/17,7
1159,01/18,8
1160,01/11,1
1160,01/12,1
1160,01/13,1
1160,01/14,1
1160,01/15,1
1160,01/16,1
1160,01/17,1
1160,01/18,1
1161,01/11,0
1161,01/12,0
1161,01/13,0
1161,01/14,0
1161,01/15,0
1161,01/16,0
1161,01/17,0
1161,01/18,0
1162,01/11,0
1162,01/12,0
1162,01/13,0
1162,01/14,0
1162,01/15,0
1162,01/16,0
1162,01/17,0
1162,01/18,0
1163,01/11,1
1163,01/12,3
1163,01/13,3
1163,01/14,4
1163,01/15,4
1163,01/16,4
1163,01/17,4
1163,01/18,5
1164,01/11,0
1164,01/12,0
1164,01/13,0
1164,01/14,0
1164,01/15,0
1164,01/16,0
1164,01/17,0
1164,01/18,0
1165,01/11,0
1165,01/12,2
1165,01/13,2
1165,01/14,3
1165,01/15,3
1165,01/16,3
1165,01/17,3
1165,01/18,3
1166,01/11,0
1166,01/12,0
1166,01/13,0
1166,01/14,0
1166,01/15,0
1166,01/16,0
1166,01/17,0
1166,01/18,0
1167,01/11,4
1167,01/12,8
1167,01/13,8
1167,01/14,10
1167,01/15,10
1167,01/16,10
1167,01/17,12
1167,01/18,15
1168,01/11,3
1168,01/12,6
1168,01/13,6
1168,01/14,6
1168,01/15,6
1168,01/16,6
1168,01/17,6
1168,01/18,7
1169,01/11,2
1169,01/12,3
1169,01/13,3
1169,01/14,4
1169,01/15,4
1169,01/16,4
1169,01/17,4
1169,01/18,6
1174,01/11,26
1174,01/12,26
1174,01/13,26
1174,01/14,27
1174,01/15,27
1174,01/16,27
1174,01/17,28
1174,01/18,28
1175,01/11,0
1175,01/12,1
1175,01/13,1
1175,01/14,1
1175,01/15,1
1175,01/16,1
1175,01/17,1
1175,01/18,1
1176,01/11,1
1176,01/12,4
1176,01/13,4
1176,01/14,4
1176,01/15,4
1176,01/16,4
1176,01/17,4
1176,01/18,4
1177,01/11,1
1177,01/12,3
1177,01/13,3
1177,01/14,3
1177,01/15,3
1177,01/16,3
1177,01/17,3
1177,01/18,3
1178,01/11,14
1178,01/12,14
1178,01/13,14
1178,01/14,14
1178,01/15,14
1178,01/16,14
1178,01/17,14
1178,01/18,14
1180,01/11,65
1180,01/12,66
1180,01/13,67
1180,01/14,68
1180,01/15,69
1180,01/16,70
1180,01/17,69
1180,01/18,70
1181,01/11,0
1181,01/12,0
1181,01/13,0
1181,01/14,0
1181,01/15,0
1181,01/16,0
1181,01/17,0
1181,01/18,0
1182,01/11,10
1182,01/12,10
1182,01/13,10
1182,01/14,10
1182,01/15,10
1182,01/16,11
1182,01/17,12
1182,01/18,11
1183,01/11,30
1183,01/12,30
1183,01/13,29
1183,01/14,29
1183,01/15,30
1183,01/16,31
1183,01/17,31
1183,01/18,32
1184,01/11,0
1184,01/12,0
1184,01/13,0
1184,01/14,0
1184,01/15,0
1184,01/16,0
1184,01/17,0
1184,01/18,0
1185,01/11,23
1185,01/12,23
1185,01/13,23
1185,01/14,23
1185,01/15,23
1185,01/16,23
1185,01/17,23
1185,01/18,23
1186,01/11,7
1186,01/12,8
1186,01/13,9
1186,01/14,9
1186,01/15,9
1186,01/16,9
1186,01/17,8
1186,01/18,8
1188,01/11,0
1188,01/12,0
1188,01/13,0
1188,01/14,0
1188,01/15,0
1188,01/16,0
1188,01/17,0
1188,01/18,0
1189,01/11,0
1189,01/12,0
1189,01/13,0
1189,01/14,0
1189,01/15,0
1189,01/16,0
1189,01/17,0
1189,01/18,0
1190,01/11,0
1190,01/12,0
1190,01/13,0
1190,01/14,0
1190,01/15,0
1190,01/16,0
1190,01/17,0
1190,01/18,0
1191,01/11,0
1191,01/12,0
1191,01/13,0
1191,01/14,0
1191,01/15,0
1191,01/16,0
1191,01/17,0
1191,01/18,0
1192,01/11,2
1192,01/12,2
1192,01/13,2
1192,01/14,2
1192,01/15,2
1192,01/16,2
1192,01/17,2
1192,01/18,2
1193,01/11,0
1193,01/12,0
1193,01/13,0
1193,01/14,0
1193,01/15,0
1193,01/16,0
1193,01/17,0
1193,01/18,0
1194,01/11,3
1194,01/12,5
1194,01/13,6
1194,01/14,6
1194,01/15,6
1194,01/16,6
1194,01/17,6
1194,01/18,6
1195,01/11,0
1195,01/12,0
1195,01/13,0
1195,01/14,0
1195,01/15,0
1195,01/16,0
1195,01/17,0
1195,01/18,0
1196,01/11,5
1196,01/12,7
1196,01/13,8
1196,01/14,8
1196,01/15,8
1196,01/16,8
1196,01/17,9
1196,01/18,9
1198,01/11,5
1198,01/12,6
1198,01/13,6
1198,01/14,6
1198,01/15,7
1198,01/16,8
1198,01/17,10
1198,01/18,10
1199,01/11,0
1199,01/12,0
1199,01/13,0
1199,01/14,0
1199,01/15,0
1199,01/16,0
1199,01/17,0
1199,01/18,0
1200,01/11,0
1200,01/12,0
1200,01/13,0
1200,01/14,0
1200,01/15,0
1200,01/16,0
1200,01/17,0
1200,01/18,0
1213,01/11,19
1213,01/12,21
1213,01/13,22
1213,01/14,22
1213,01/15,22
1213,01/16,22
1213,01/17,22
1213,01/18,22
1214,01/11,21
1214,01/12,21
1214,01/13,22
1214,01/14,22
1214,01/15,22
1214,01/16,23
1214,01/17,23
1214,01/18,22
1215,01/11,5
1215,01/12,5
1215,01/13,8
1215,01/14,8
1215,01/15,8
1215,01/16,8
1215,01/17,8
1215,01/18,8
1216,01/11,21
1216,01/12,22
1216,01/13,23
1216,01/14,23
1216,01/15,23
1216,01/16,23
1216,01/17,24
1216,01/18,23
1217,01/11,23
1217,01/12,25
1217,01/13,24
1217,01/14,25
1217,01/15,26
1217,01/16,26
1217,01/17,26
1217,01/18,27
1218,01/11,23
1218,01/12,25
1218,01/13,24
1218,01/14,25
1218,01/15,25
1218,01/16,25
1218,01/17,25
1218,01/18,25
1220,01/11,0
1220,01/12,0
1220,01/13,0
1220,01/14,0
1220,01/15,0
1220,01/16,0
1220,01/17,0
1220,01/18,0
1222,01/11,0
1222,01/12,0
1222,01/13,0
1222,01/14,0
1222,01/15,0
1222,01/16,0
1222,01/17,0
1222,01/18,0
1224,01/11,2
1224,01/12,2
1224,01/13,2
1224,01/14,2
1224,01/15,2
1224,01/16,2
1224,01/17,2
1224,01/18,2
1225,01/11,1
1225,01/12,1
1225,01/13,1
1225,01/14,1
1225,01/15,1
1225,01/16,1
1225,01/17,1
1225,01/18,1
1229,01/11,2
1229,01/12,3
1229,01/13,3
1229,01/14,3
1229,01/15,3
1229,01/16,3
1229,01/17,3
1229,01/18,3
1230,01/11,0
1230,01/12,0
1230,01/13,1
1230,01/14,1
1230,01/15,1
1230,01/16,1
1230,01/17,0
1230,01/18,0
1231,01/11,19
1231,01/12,19
1231,01/13,19
1231,01/14,19
1231,01/15,19
1231,01/16,19
1231,01/17,19
1231,01/18,19
1232,01/11,20
1232,01/12,21
1232,01/13,21
1232,01/14,21
1232,01/15,21
1232,01/16,21
1232,01/17,21
1232,01/18,21
1233,01/11,10
1233,01/12,10
1233,01/13,10
1233,01/14,11
1233,01/15,12
1233,01/16,12
1233,01/17,12
1233,01/18,12
1234,01/11,6
1234,01/12,6
1234,01/13,6
1234,01/14,6
1234,01/15,6
1234,01/16,6
1234,01/17,6
1234,01/18,6
1235,01/11,16
1235,01/12,16
1235,01/13,16
1235,01/14,16
1235,01/15,15
1235,01/16,15
1235,01/17,15
1235,01/18,15
1236,01/11,15
1236,01/12,15
1236,01/13,15
1236,01/14,14
1236,01/15,14
1236,01/16,14
1236,01/17,14
1236,01/18,15
1237,01/11,38
1237,01/12,38
1237,01/13,38
1237,01/14,38
1237,01/15,37
1237,01/16,37
1237,01/17,39
1237,01/18,39
1238,01/11,38
1238,01/12,38
1238,01/13,39
1238,01/14,39
1238,01/15,39
1238,01/16,40
1238,01/17,39
1238,01/18,39
1239,01/11,165
1239,01/12,165
1239,01/13,166
1239,01/14,167
1239,01/15,169
1239,01/16,172
1239,01/17,175
1239,01/18,175
1240,01/11,317
1240,01/12,318
1240,01/13,319
1240,01/14,322
1240,01/15,323
1240,01/16,325
1240,01/17,326
1240,01/18,327
1241,01/11,145
1241,01/12,150
1241,01/13,151
1241,01/14,153
1241,01/15,153
1241,01/16,154
1241,01/17,155
1241,01/18,155
1242,01/11,158
1242,01/12,157
1242,01/13,157
1242,01/14,158
1242,01/15,158
1242,01/16,157
1242,01/17,157
1242,01/18,157
1243,01/11,142
1243,01/12,144
1243,01/13,144
1243,01/14,143
1243,01/15,144
1243,01/16,144
1243,01/17,145
1243,01/18,145
1244,01/11,39
1244,01/12,42
1244,01/13,43
1244,01/14,43
1244,01/15,43
1244,01/16,44
1244,01/17,44
1244,01/18,45
1245,01/11,25
1245,01/12,26
1245,01/13,26
1245,01/14,26
1245,01/15,26
1245,01/16,26
1245,01/17,26
1245,01/18,26
1246,01/11,53
1246,01/12,54
1246,01/13,54
1246,01/14,54
1246,01/15,54
1246,01/16,54
1246,01/17,54
1246,01/18,54
1247,01/11,0
1247,01/12,0
1247,01/13,0
1247,01/14,0
1247,01/15,0
1247,01/16,0
1247,01/17,0
1247,01/18,0
1249,01/11,161
1249,01/12,163
1249,01/13,164
1249,01/14,166
1249,01/15,167
1249,01/16,167
1249,01/17,168
1249,01/18,171
1250,01/11,104
1250,01/12,105
1250,01/13,106
1250,01/14,109
1250,01/15,108
1250,01/16,109
1250,01/17,109
1250,01/18,110
1251,01/11,55
1251,01/12,56
1251,01/13,57
1251,01/14,58
1251,01/15,59
1251,01/16,59
1251,01/17,59
1251,01/18,59
1254,01/11,41
1254,01/12,41
1254,01/13,42
1254,01/14,41
1254,01/15,41
1254,01/16,41
1254,01/17,41
1254,01/18,41
1255,01/11,63
1255,01/12,63
1255,01/13,64
1255,01/14,64
1255,01/15,64
1255,01/16,67
1255,01/17,68
1255,01/18,69
1257,01/11,0
1257,01/12,0
1257,01/13,0
1257,01/14,0
1257,01/15,0
1257,01/16,0
1257,01/17,0
1257,01/18,0
1258,01/11,48
1258,01/12,53
1258,01/13,54
1258,01/14,55
1258,01/15,55
1258,01/16,55
1258,01/17,57
1258,01/18,57
1261,01/11,21
1261,01/12,21
1261,01/13,23
1261,01/14,23
1261,01/15,23
1261,01/16,23
1261,01/17,23
1261,01/18,23
1262,01/11,24
1262,01/12,24
1262,01/13,24
1262,01/14,24
1262,01/15,24
1262,01/16,25
1262,01/17,26
1262,01/18,27
1263,01/11,0
1263,01/12,0
1263,01/13,0
1263,01/14,0
1263,01/15,0
1263,01/16,0
1263,01/17,0
1263,01/18,0
1264,01/11,0
1264,01/12,0
1264,01/13,0
1264,01/14,0
1264,01/15,0
1264,01/16,0
1264,01/17,0
1264,01/18,0
1265,01/11,0
1265,01/12,0
1265,01/13,0
1265,01/14,0
1265,01/15,0
1265,01/16,0
1265,01/17,0
1265,01/18,0
1266,01/11,19
1266,01/12,22
1266,01/13,25
1266,01/14,26
1266,01/15,26
1266,01/16,26
1266,01/17,26
1266,01/18,27
1267,01/11,29
1267,01/12,29
1267,01/13,29
1267,01/14,29
1267,01/15,30
1267,01/16,30
1267,01/17,30
1267,01/18,31
1268,01/11,34
1268,01/12,34
1268,01/13,34
1268,01/14,34
1268,01/15,34
1268,01/16,34
1268,01/17,34
1268,01/18,35
1269,01/11,27
1269,01/12,28
1269,01/13,28
1269,01/14,28
1269,01/15,28
1269,01/16,29
1269,01/17,29
1269,01/18,31
1270,01/11,25
1270,01/12,25
1270,01/13,25
1270,01/14,27
1270,01/15,27
1270,01/16,27
1270,01/17,26
1270,01/18,26
1272,01/11,23
1272,01/12,23
1272,01/13,24
1272,01/14,24
1272,01/15,24
1272,01/16,23
1272,01/17,24
1272,01/18,23
1273,01/11,40
1273,01/12,40
1273,01/13,40
1273,01/14,40
1273,01/15,42
1273,01/16,42
1273,01/17,42
1273,01/18,41
1274,01/11,14
1274,01/12,13
1274,01/13,13
1274,01/14,13
1274,01/15,13
1274,01/16,13
1274,01/17,14
1274,01/18,13
1275,01/11,19
1275,01/12,19
1275,01/13,19
1275,01/14,19
1275,01/15,19
1275,01/16,19
1275,01/17,20
1275,01/18,20
1276,01/11,29
1276,01/12,29
1276,01/13,31
1276,01/14,32
1276,01/15,31
1276,01/16,31
1276,01/17,34
1276,01/18,34
1278,01/11,27
1278,01/12,28
1278,01/13,28
1278,01/14,28
1278,01/15,28
1278,01/16,28
1278,01/17,27
1278,01/18,27
1279,01/11,13
1279,01/12,12
1279,01/13,12
1279,01/14,12
1279,01/15,12
1279,01/16,12
1279,01/17,13
1279,01/18,12
1280,01/11,14
1280,01/12,14
1280,01/13,14
1280,01/14,14
1280,01/15,14
1280,01/16,14
1280,01/17,14
1280,01/18,14
1281,01/11,21
1281,01/12,21
1281,01/13,23
1281,01/14,23
1281,01/15,23
1281,01/16,23
1281,01/17,23
1281,01/18,23
1282,01/11,22
1282,01/12,22
1282,01/13,22
1282,01/14,22
1282,01/15,22
1282,01/16,22
1282,01/17,22
1282,01/18,22
1283,01/11,2
1283,01/12,2
1283,01/13,2
1283,01/14,2
1283,01/15,2
1283,01/16,2
1283,01/17,2
1283,01/18,2
1284,01/11,11
1284,01/12,16
1284,01/13,18
1284,01/14,21
1284,01/15,22
1284,01/16,23
1284,01/17,27
1284,01/18,29
1285,01/11,5
1285,01/12,10
1285,01/13,12
1285,01/14,16
1285,01/15,17
1285,01/16,18
1285,01/17,20
1285,01/18,20
1286,01/11,3
1286,01/12,4
1286,01/13,4
1286,01/14,5
1286,01/15,5
1286,01/16,7
1286,01/17,8
1286,01/18,9
1287,01/11,2
1287,01/12,2
1287,01/13,2
1287,01/14,2
1287,01/15,2
1287,01/16,2
1287,01/17,2
1287,01/18,2
1288,01/11,3
1288,01/12,7
1288,01/13,7
1288,01/14,8
1288,01/15,9
1288,01/16,9
1288,01/17,12
1288,01/18,14
1289,01/11,2
1289,01/12,3
1289,01/13,6
1289,01/14,7
1289,01/15,9
1289,01/16,9
1289,01/17,10
1289,01/18,10
1290,01/11,1
1290,01/12,1
1290,01/13,1
1290,01/14,1
1290,01/15,1
1290,01/16,1
1290,01/17,1
1290,01/18,1
1291,01/11,0
1291,01/12,0
1291,01/13,0
1291,01/14,0
1291,01/15,0
1291,01/16,0
1291,01/17,0
1291,01/18,0
1292,01/11,0
1292,01/12,0
1292,01/13,0
1292,01/14,0
1292,01/15,0
1292,01/16,0
1292,01/17,0
1292,01/18,0
1293,01/11,4
1293,01/12,13
1293,01/13,15
1293,01/14,19
1293,01/15,20
1293,01/16,20
1293,01/17,20
1293,01/18,21
1294,01/11,8
1294,01/12,13
1294,01/13,16
1294,01/14,20
1294,01/15,20
1294,01/16,21
1294,01/17,25
1294,01/18,26
1295,01/11,1
1295,01/12,5
1295,01/13,5
1295,01/14,7
1295,01/15,7
1295,01/16,7
1295,01/17,8
1295,01/18,9
1296,01/11,1
1296,01/12,4
1296,01/13,4
1296,01/14,6
1296,01/15,6
1296,01/16,6
1296,01/17,7
1296,01/18,8
1297,01/11,5
1297,01/12,26
1297,01/13,30
1297,01/14,34
1297,01/15,35
1297,01/16,35
1297,01/17,36
1297,01/18,37
1298,01/11,0
1298,01/12,0
1298,01/13,0
1298,01/14,0
1298,01/15,0
1298,01/16,0
1298,01/17,0
1298,01/18,0
1299,01/11,0
1299,01/12,0
1299,01/13,0
1299,01/14,0
1299,01/15,0
1299,01/16,0
1299,01/17,0
1299,01/18,0
1300,01/11,0
1300,01/12,0
1300,01/13,0
1300,01/14,0
1300,01/15,0
1300,01/16,0
1300,01/17,0
1300,01/18,0
1301,01/11,4
1301,01/12,7
1301,01/13,8
1301,01/14,17
1301,01/15,19
1301,01/16,20
1301,01/17,22
1301,01/18,22
1302,01/11,0
1302,01/12,0
1302,01/13,0
1302,01/14,0
1302,01/15,1
1302,01/16,1
1302,01/17,1
1302,01/18,1
1303,01/11,5
1303,01/12,10
1303,01/13,10
1303,01/14,15
1303,01/15,15
1303,01/16,15
1303,01/17,16
1303,01/18,17
1304,01/11,0
1304,01/12,0
1304,01/13,0
1304,01/14,2
1304,01/15,2
1304,01/16,2
1304,01/17,2
1304,01/18,2
1305,01/11,0
1305,01/12,0
1305,01/13,0
1305,01/14,0
1305,01/15,0
1305,01/16,0
1305,01/17,0
1305,01/18,0
1306,01/11,1
1306,01/12,6
1306,01/13,10
1306,01/14,15
1306,01/15,16
1306,01/16,16
1306,01/17,17
1306,01/18,17
1307,01/11,0
1307,01/12,0
1307,01/13,0
1307,01/14,0
1307,01/15,0
1307,01/16,0
1307,01/17,0
1307,01/18,0
1308,01/11,0
1308,01/12,0
1308,01/13,0
1308,01/14,0
1308,01/15,0
1308,01/16,0
1308,01/17,0
1308,01/18,1
1310,01/11,0
1310,01/12,0
1310,01/13,0
1310,01/14,0
1310,01/15,0
1310,01/16,0
1310,01/17,1
1310,01/18,1
1311,01/11,0
1311,01/12,0
1311,01/13,0
1311,01/14,0
1311,01/15,0
1311,01/16,0
1311,01/17,0
1311,01/18,1
1312,01/11,1
1312,01/12,3
1312,01/13,4
1312,01/14,5
1312,01/15,6
1312,01/16,6
1312,01/17,7
1312,01/18,8
1313,01/11,0
1313,01/12,0
1313,01/13,0
1313,01/14,0
1313,01/15,0
1313,01/16,0
1313,01/17,0
1313,01/18,0
1314,01/11,4
1314,01/12,5
1314,01/13,6
1314,01/14,7
1314,01/15,7
1314,01/16,8
1314,01/17,8
1314,01/18,9
1315,01/11,3
1315,01/12,24
1315,01/13,28
1315,01/14,32
1315,01/15,33
1315,01/16,33
1315,01/17,34
1315,01/18,35
1316,01/11,1
1316,01/12,1
1316,01/13,1
1316,01/14,1
1316,01/15,1
1316,01/16,1
1316,01/17,1
1316,01/18,1
1317,01/11,0
1317,01/12,0
1317,01/13,0
1317,01/14,0
1317,01/15,0
1317,01/16,0
1317,01/17,0
1317,01/18,0
1318,01/11,0
1318,01/12,4
1318,01/13,6
1318,01/14,6
1318,01/15,6
1318,01/16,6
1318,01/17,7
1318,01/18,7
1319,01/11,0
1319,01/12,0
1319,01/13,0
1319,01/14,0
1319,01/15,1
1319,01/16,1
1319,01/17,1
1319,01/18,1
1325,01/11,22
1325,01/12,22
1325,01/13,22
1325,01/14,22
1325,01/15,22
1325,01/16,22
1325,01/17,23
1325,01/18,22
1326,01/11,0
1326,01/12,0
1326,01/13,0
1326,01/14,0
1326,01/15,0
1326,01/16,0
1326,01/17,0
1326,01/18,0
1327,01/11,2
1327,01/12,2
1327,01/13,2
1327,01/14,2
1327,01/15,2
1327,01/16,2
1327,01/17,2
1327,01/18,2
1328,01/11,22
1328,01/12,22
1328,01/13,22
1328,01/14,22
1328,01/15,22
1328,01/16,22
1328,01/17,22
1328,01/18,22
1329,01/11,18
1329,01/12,18
1329,01/13,18
1329,01/14,18
1329,01/15,18
1329,01/16,18
1329,01/17,18
1329,01/18,18
1330,01/11,31
1330,01/12,32
1330,01/13,32
1330,01/14,32
1330,01/15,33
1330,01/16,33
1330,01/17,33
1330,01/18,33
1331,01/11,20
1331,01/12,20
1331,01/13,20
1331,01/14,20
1331,01/15,20
1331,01/16,20
1331,01/17,20
1331,01/18,20
1332,01/11,8
1332,01/12,9
1332,01/13,8
1332,01/14,8
1332,01/15,8
1332,01/16,8
1332,01/17,8
1332,01/18,8
1334,01/11,13
1334,01/12,13
1334,01/13,13
1334,01/14,14
1334,01/15,14
1334,01/16,15
1334,01/17,16
1334,01/18,16
1335,01/11,26
1335,01/12,26
1335,01/13,26
1335,01/14,26
1335,01/15,26
1335,01/16,26
1335,01/17,25
1335,01/18,25
1341,01/11,15
1341,01/12,15
1341,01/13,15
1341,01/14,15
1341,01/15,15
1341,01/16,15
1341,01/17,15
1341,01/18,15
1342,01/11,1
1342,01/12,1
1342,01/13,1
1342,01/14,1
1342,01/15,1
1342,01/16,1
1342,01/17,1
1342,01/18,1
1343,01/11,24
1343,01/12,24
1343,01/13,24
1343,01/14,24
1343,01/15,24
1343,01/16,24
1343,01/17,24
1343,01/18,24
1344,01/11,5
1344,01/12,5
1344,01/13,5
1344,01/14,5
1344,01/15,5
1344,01/16,5
1344,01/17,5
1344,01/18,5
1345,01/11,35
1345,01/12,35
1345,01/13,35
1345,01/14,35
1345,01/15,35
1345,01/16,36
1345,01/17,36
1345,01/18,36
1346,01/11,30
1346,01/12,30
1346,01/13,31
1346,01/14,31
