id,code,name
2277,RSEE 222 01,Russia and the Eurasian Steppe
2278,HIST 223 01,"Western European Empires (1500-1800): Political Thought, Power, and Resistance"
2280,HIST 225J 01,Perfect Worlds? Utopia and Dystopia  in Western Cultures
2281,HIST 228J 01,Corporations and the State in Early Modern Political Thought and Practice
2282,HIST 230 01,"Twentieth-Century Jewish Political History:  Holocaust, Israel, American Jewry"
2283,HIST 231J 01,The Dark Years: Collaboration and Resistance in Vichy France
2284,HIST 238 01,Daily Life in Greco-Roman Egypt
2284,CLCV 248 01,Daily Life in Greco-Roman Egypt
2284,NELC 273 01,Daily Life in Greco-Roman Egypt
2285,HIST 239 01,Britain's Empire since 1763
2288,HIST 246 01,The History of Food
2288,EVST 189 01,The History of Food
2289,HIST 253J 01,Dissidence and Control in Early Modern Spain and its Empire
2289,LAST 253 01,Dissidence and Control in Early Modern Spain and its Empire
2290,HIST 254 01,Germany from Unification to Refugee Crisis
2290,GMAN 208 01,Germany from Unification to Refugee Crisis
2291,HIST 256J 01,Imagining the Body Politic: Constitutional Art and Theory from Antiquity to the Present
2291,HUMS 264 01,Imagining the Body Politic: Constitutional Art and Theory from Antiquity to the Present
2292,HIST 258J 01,Unmaking the British Empire: 1850-2010
2294,HIST 264 01,Eastern Europe since 1914
2294,ER&M 263 01,Eastern Europe since 1914
2294,RSEE 268 01,Eastern Europe since 1914
2296,HIST 269J 01,History and Holocaust Testimony
2297,HIST 276 01,France since 1871
2298,HIST 277J 01,Memory and History in Modern Europe
2299,HIST 282J 01,"Religious Conversion of Medieval Jews, Christians, and Muslims"
2303,HIST 299 01,History of the Supernatural from Antiquity to Modernity
2306,HIST 309J 01,Uses of the Past in Modern China
2306,EAST 309 01,Uses of the Past in Modern China
2308,HIST 313J 01,British Raj and the Indian Nation (1757-1947)
2308,SAST 323 01,British Raj and the Indian Nation (1757-1947)
2310,HIST 319J 01,Tokugawa Japan and the Human Condition
2310,EAST 319 01,Tokugawa Japan and the Human Condition
2311,HIST 321J 01,Exploring the Silk Road
2313,HIST 326J 01,Yale and Japan
2313,EAST 326 01,Yale and Japan
2314,HIST 332J 01,"Violence, Resistance, and Hegemony in Modern Mexico: The Legacies of the Mexican Revolution 1910-202"
2315,HIST 340 01,Africa in the Era of the Slave Trade
2315,AFST 340 01,Africa in the Era of the Slave Trade
2316,HIST 345J 01,Gender and the State in Latin America and the Caribbean
2316,ER&M 359 01,Gender and the State in Latin America and the Caribbean
2317,HIST 352J 01,"Culture and Politics in Lusophone Africa, 1885-1992"
2317,AKKD 350 01,"Culture and Politics in Lusophone Africa, 1885-1992"
2318,HIST 353 01,20th Century Japan: Empire & Aftermath
2319,HIST 361 01,History of Brazil
2319,LAST 361 01,History of Brazil
2321,HIST 375 01,China from Mao to Now
2321,EAST 375 01,China from Mao to Now
2325,HIST 396J 01,Revolutions and Socialist Experiments in Africa
2325,AFST 396 01,Revolutions and Socialist Experiments in Africa
2327,HIST 408J 01,"Global Water in the Modern Era: Capitalism, State Power, and Environmental Crisis"
2334,HIST 464J 01,Law and History
2337,HIST 482J 01,Studies in Grand Strategy I
2337,GLBL 342 01,Studies in Grand Strategy I
2337,MGT 984 01,Studies in Grand Strategy I
2337,PLSC 321 01,Studies in Grand Strategy I
2338,HIST 483J 01,Studies in Grand Strategy II
2338,GLBL 344 01,Studies in Grand Strategy II
2338,PLSC 161 01,Studies in Grand Strategy II
2339,HIST 494 01,Individual Writing Tutorial
2340,HIST 495 01,The Senior Essay
2341,HIST 496 01,The Senior Essay
2342,HIST 497 01,One-Term Senior Essay
2346,HIST 538 01,Medieval Kingship
2346,MDVL 538 01,Medieval Kingship
2347,HIST 564 01,The Renaissance beyond Italy
2347,RNST 501 01,The Renaissance beyond Italy
2348,HIST 569 01,Biography and Religion
2348,REL 769 01,Biography and Religion
2351,HIST 654 01,Readings in Modern European Cultural History
2351,FREN 700 01,Readings in Modern European Cultural History
2353,HIST 685 01,Imperial Russia
2354,HIST 687 01,"Russia, the USSR, and the World, 1855–1945"
2355,HIST 715 01,Readings in Nineteenth-Century America
2355,AFAM 764 01,Readings in Nineteenth-Century America
2355,AMST 715 01,Readings in Nineteenth-Century America
2357,HIST 734 01,Class and Capitalism in the Twentieth-Century United States
2357,AMST 780 01,Class and Capitalism in the Twentieth-Century United States
2357,WGSS 734 01,Class and Capitalism in the Twentieth-Century United States
2358,HIST 736 01,Research in Twentieth-Century U.S. Political and Social History
2360,HIST 753 01,Advanced Research in Federal Indian Law
2360,LAW 21786 01,Advanced Research in Federal Indian Law
2362,HIST 793 01,Research in Modern International/Global History
2363,HIST 797 01,Atlantic Abolitions
2363,AFAM 797 01,Atlantic Abolitions
2363,AMST 797 01,Atlantic Abolitions
2364,HIST 810 01,Introduction to Brazilian History
2365,HIST 817 01,Keywords of Capitalism
2366,HIST 833 01,Agrarian History of Africa
2366,AFST 833 01,Agrarian History of Africa
2367,HIST 889 01,Research in Japanese History
2367,EAST 889 01,Research in Japanese History
2372,HIST 961 01,Public History Workshop
2373,HIST 964 01,Topics in the Environmental Humanities
2373,ANTH 964 01,Topics in the Environmental Humanities
2373,HSAR 842 01,Topics in the Environmental Humanities
2373,HSHM 692 01,Topics in the Environmental Humanities
2374,HIST 994 01,Oral Exam Tutorial
2375,HIST 995 01,Prospectus Tutorial
2376,HIST 998 01,Directed Readings
2377,HIST 999 01,Directed Research
2378,HLTH 081 01,Current Issues in Medicine and Public Health
2379,HLTH 230 01,Global Health: Challenges and Responses
2379,GLBL 223 01,Global Health: Challenges and Responses
2383,HMRT 460 01,Independent Study
2384,HMRT 470 01,Senior Independent Study
2385,HNDI 120 01,Elementary Hindi II
2385,HNDI 520 01,Elementary Hindi II
2386,HNDI 120 02,Elementary Hindi II
2386,HNDI 520 02,Elementary Hindi II
2387,HNDI 140 01,Intermediate Hindi II
2387,HNDI 540 01,Intermediate Hindi II
2388,HNDI 142 01,Accelerated Hindi II
2388,HNDI 542 01,Accelerated Hindi II
2389,HNDI 198 01,Advanced Tutorial
2390,HNDI 370 01,Bhakti and Bollywood
2391,HNDI 598 01,Advanced Tutorial
2392,HPM 500 01,Independent Study in Health Policy and Management
2395,HPM 542 01,Health of Women and Children
2396,HPM 555 01,Health Policy or Health Care Management Practicum
2397,HPM 555 02,Health Policy or Health Care Management Practicum
2398,HPM 559 01,"Big Data, Privacy, and Public Health Ethics"
2399,HPM 560 01,Health Economics and U.S. Health Policy
2400,HPM 564 01,Vaccination Policy and Politics
2401,HPM 573 01,Advanced Topics in Modeling Health Care Decisions
2401,MGT 681 01,Advanced Topics in Modeling Health Care Decisions
2402,HPM 583 01,Methods in Health Services Research
2403,HPM 590 01,"Economics, Addiction, and Policy"
2403,ECON 461 01,"Economics, Addiction, and Policy"
2404,HPM 597 01,Capstone Course in Health Policy
2405,HPM 600 01,Independent Study or Directed Readings
2406,HPM 610 01,Applied Area Readings
2407,HPM 618 01,Colloquium in Health Services Research
2408,HPM 620 01,Readings in Health Services Research
2410,HPM 630 01,Advanced Readings in Health Services Research
2411,HPM 645 01,The Chinese and U.S. Health Systems in Comparative Perspective
2412,HPM 688 01,Managing Health Care in Complex Systems
2412,MGT 695 01,Managing Health Care in Complex Systems
2416,HSAR 143 01,"Introduction to the History of Art: Buddhist Art and Architecture, 900 to 1600"
2416,RLST 188 01,"Introduction to the History of Art: Buddhist Art and Architecture, 900 to 1600"
2416,SAST 260 01,"Introduction to the History of Art: Buddhist Art and Architecture, 900 to 1600"
2417,HSAR 144 01,Arts of the Silk Road
2418,HSAR 160 01,Art and Technology
2423,HSAR 271 01,Medieval People and Their Art
2424,HSAR 281 01,Visual Arts in the Age of Reason
2425,HSAR 315 01,Nineteenth-Century French Art
2428,HSAR 403 01,The Museum as an Agent of Change: Rethinking Early Modern Art in a Global Context
2430,HSAR 418 01,"Seeing, Describing, and Interpreting"
2431,HSAR 420 01,Techniques of the Body in Latin American Art
2431,LAST 420 01,Techniques of the Body in Latin American Art
2432,HSAR 426 01,American Silver
2435,HSAR 434 01,The Art of Renaissance War
2437,HSAR 446 01,Exhibiting Alexander Calder
2438,HSAR 463 01,Material Histories of Photography
2438,ER&M 378 01,Material Histories of Photography
2439,HSAR 470 01,"Myth, Magic, and Spectacle in Ancient Greek Sanctuaries"
2439,CLCV 317 01,"Myth, Magic, and Spectacle in Ancient Greek Sanctuaries"
2440,HSAR 484 01,Japanese Screens
2440,EAST 474 01,Japanese Screens
2442,HSAR 491 01,The Artist in African Art and Ethics of Display
2443,HSAR 499 01,The Senior Essay
2444,HSAR 512 01,Directed Research
2446,HSAR 547 01,Futures in Art History
2448,HSAR 569 01,Questions of Iconicity in Greek Art
2448,CLSS 842 01,Questions of Iconicity in Greek Art
2450,HSAR 571 01,Architectural Drawing in the Expanded Field
2450,ARCH 3317 01,Architectural Drawing in the Expanded Field
2456,HSAR 829 01,Baudelaire and the Arts
2456,FREN 881 01,Baudelaire and the Arts
2460,HSAR 843 01,Evoking Ancestral Memory: Reinterpreting Native American and Indigenous Collections
2462,HSHM 006 01,Making Climate Knowledge
2463,HSHM 206 01,History of Reproductive Health and Medicine in the U.S.
2463,HIST 114 01,History of Reproductive Health and Medicine in the U.S.
2465,HSHM 211 01,Global Catastrophe since 1750
2465,EPS 211 01,Global Catastrophe since 1750
2465,EVST 211 01,Global Catastrophe since 1750
2465,HIST 416 01,Global Catastrophe since 1750
2465,URBN 229 01,Global Catastrophe since 1750
2467,HSHM 406 01,Healthcare for the Urban Poor
2467,HIST 150J 01,Healthcare for the Urban Poor
2468,HSHM 406 02,Healthcare for the Urban Poor
2468,HIST 150J 02,Healthcare for the Urban Poor
2469,HSHM 407 01,Collecting Nature
2469,HIST 289J 01,Collecting Nature
2469,HSAR 399 01,Collecting Nature
2469,HUMS 220 01,Collecting Nature
2470,HSHM 409 01,Marriage and Medicine in Modern America
2470,HIST 197J 01,Marriage and Medicine in Modern America
2473,HSHM 449 01,"Critical Data Visualization: History, Theory, and Practice"
2473,EVST 349 01,"Critical Data Visualization: History, Theory, and Practice"
2473,HIST 449J 01,"Critical Data Visualization: History, Theory, and Practice"
2473,URBN 382 01,"Critical Data Visualization: History, Theory, and Practice"
2474,HSHM 449 02,"Critical Data Visualization: History, Theory, and Practice"
2478,HSHM 456 01,History and Theory of Museums: From Accumulation to Decolonization
2479,HSHM 458 01,Scientific Instruments &  the History of Science
2479,HIST 465J 01,Scientific Instruments &  the History of Science
2481,HSHM 465 01,"Reproductive Health, Gender & Power in the U.S."
2481,HIST 176J 01,"Reproductive Health, Gender & Power in the U.S."
2481,WGSS 457 01,"Reproductive Health, Gender & Power in the U.S."
2482,HSHM 468 01,"Sex, Life, and Generation"
2482,HIST 260J 01,"Sex, Life, and Generation"
2483,HSHM 470 01,Directed Reading
2484,HSHM 473 01,Vaccination in Historical Perspective
2484,HIST 403J 01,Vaccination in Historical Perspective
2485,HSHM 475 01,Race and Disease in American Medicine
2485,HIST 128J 01,Race and Disease in American Medicine
2486,HSHM 476 01,"Thought Experiments: Connecting Literature, Philosophy and the Natural Sciences"
2488,HSHM 486 01,African Systems of Thought
2488,AFST 486 01,African Systems of Thought
2488,HIST 374J 01,African Systems of Thought
2489,HSHM 488 01,The History of Drugs and Addiction in Twentieth Century America
2489,HIST 153J 01,The History of Drugs and Addiction in Twentieth Century America
2490,HSHM 490 01,Yearlong Senior Project
2491,HSHM 491 01,Yearlong Senior Project
2492,HSHM 492 01,One-Term Senior Project
2493,HSHM 656 01,Photography and the Sciences
2493,HIST 949 01,Photography and the Sciences
2493,HSAR 832 01,Photography and the Sciences
2495,HSHM 710 01,Problems in Science Studies
2495,HIST 921 01,Problems in Science Studies
2496,HSHM 736 01,"Health Politics, Body Politics"
2496,HIST 943 01,"Health Politics, Body Politics"
2496,WGSS 730 01,"Health Politics, Body Politics"
2497,HSHM 780 01,History beyond the Archive
2497,HIST 948 01,History beyond the Archive
2498,HSHM 920 01,Independent Reading
2499,HSHM 930 01,Independent Research
2503,HUMS 066 01,The Crown
2504,HUMS 075 01,Mastering the Art of Watercolor
2516,HUMS 221 01,Plato
2516,CLCV 321 01,Plato
2516,PHIL 380 01,Plato
2516,PLSC 288 01,Plato
2517,HUMS 223 01,"Interpretations: Claude McKay: Race, Religion, Politics, and Queerness"
2517,AFAM 341 01,"Interpretations: Claude McKay: Race, Religion, Politics, and Queerness"
2517,ENGL 242 01,"Interpretations: Claude McKay: Race, Religion, Politics, and Queerness"
2519,HUMS 228 01,Climate Change and the Humanities
2519,EVST 228 01,Climate Change and the Humanities
2519,HIST 459J 01,Climate Change and the Humanities
2519,LITR 345 01,Climate Change and the Humanities
2520,HUMS 231 01,Poetic Influence from Shakespeare to the Twenty-First Century
2524,HUMS 252 01,Poetry and Objects
2524,AMST 346 01,Poetry and Objects
2524,ENGL 235 01,Poetry and Objects
2527,HUMS 287 01,Resistance in Theory and Practice
2527,GMAN 373 01,Resistance in Theory and Practice
2527,HIST 455J 01,Resistance in Theory and Practice
2527,WGSS 347 01,Resistance in Theory and Practice
2528,HUMS 287 02,Resistance in Theory and Practice
2528,GMAN 373 02,Resistance in Theory and Practice
2528,HIST 455J 02,Resistance in Theory and Practice
2528,WGSS 347 02,Resistance in Theory and Practice
2531,HUMS 336 01,Culture and Human Evolution
2531,E&EB 336 01,Culture and Human Evolution
2531,HSHM 453 01,Culture and Human Evolution
2532,HUMS 340 01,The Detective Story: Solving Mysteries from Oedipus to Sherlock
2532,ENGL 244 01,The Detective Story: Solving Mysteries from Oedipus to Sherlock
2532,LITR 344 01,The Detective Story: Solving Mysteries from Oedipus to Sherlock
2536,HUMS 369 01,Maimonides and Postmodernism
2539,HUMS 378 01,Interpretations: Sainte-Chapelle
2539,FREN 401 01,Interpretations: Sainte-Chapelle
2539,HIST 283J 01,Interpretations: Sainte-Chapelle
2539,HSAR 432 01,Interpretations: Sainte-Chapelle
2542,HUMS 382 01,Nature and Human Nature
2542,HSHM 464 01,Nature and Human Nature
2544,HUMS 411 01,Life Worth Living
2545,HUMS 411 02,Life Worth Living
2546,HUMS 411 03,Life Worth Living
2547,HUMS 411 04,Life Worth Living
2548,HUMS 411 05,Life Worth Living
2549,HUMS 411 06,Life Worth Living
2550,HUMS 411 07,Life Worth Living
2551,HUMS 411 08,Life Worth Living
2552,HUMS 424 01,"Metaphysics Meets Cognitive Science: Objects, Causation, Time, and Self"
2552,CGSC 492 01,"Metaphysics Meets Cognitive Science: Objects, Causation, Time, and Self"
2552,PHIL 492 01,"Metaphysics Meets Cognitive Science: Objects, Causation, Time, and Self"
2552,PHIL 692 01,"Metaphysics Meets Cognitive Science: Objects, Causation, Time, and Self"
2552,PSYC 424 01,"Metaphysics Meets Cognitive Science: Objects, Causation, Time, and Self"
2554,HUMS 463 01,Critical Theories of Science and Religion
2554,HIST 428J 01,Critical Theories of Science and Religion
2554,HSHM 477 01,Critical Theories of Science and Religion
2554,RLST 437 01,Critical Theories of Science and Religion
2555,HUMS 471 01,Special Studies in the Humanities
2556,HUMS 491 01,The Senior Essay
2558,IBIO 531 01,Advanced Immunology
2559,IBIO 532 01,Inflammation
2561,IBIO 613 01,Research Rotation 3
2562,IMED 635 01,Directed Reading in Investigative Medicine
2563,IMED 635 02,Directed Reading in Investigative Medicine
2564,IMED 635 03,Directed Reading in Investigative Medicine
2565,IMED 635 04,Directed Reading in Investigative Medicine
2566,IMED 655 01,Writing Your K- or R-Type Grant Proposal (I)
2567,IMED 662 01,"Methods in Clinical Research, Part III"
2568,IMED 670 01,Writing Your K- or R-Type Grant Proposal (II)
2570,INDN 120 01,Elementary Indonesian II
2571,INDN 120 02,Elementary Indonesian II
2572,INDN 120 03,Elementary Indonesian II
2573,INDN 140 01,Intermediate Indonesian II
2574,INDN 180 01,Research and Creative Project on Indonesia
2575,INDN 471 01,Independent Tutorial
2576,INDN 570 01,Readings in Indonesian
2577,INP 507 01,Cellular and Molecular Mechanisms of Neurological Disease
2578,INP 512 01,Lab Rotation for First-Year Students
2579,INP 514 01,Second-Year Thesis Research
2581,INP 532 01,Neurobiology of Cortical Systems
2584,INP 580 01,Bioethics in Neuroscience
2586,INP 599 01,Statistics and Data Analysis in Neuroscience
2587,INP 703 01,Foundations of Systems Neuroscience
2588,INP 704 01,Comparative Neuroanatomy
2589,ITAL 110 01,Elementary Italian I
2590,ITAL 120 01,Elementary Italian II
2591,ITAL 120 02,Elementary Italian II
2592,ITAL 120 03,Elementary Italian II
2593,ITAL 120 04,Elementary Italian II
2594,ITAL 120 05,Elementary Italian II
2595,ITAL 120 06,Elementary Italian II
2596,ITAL 125 01,Intensive Elementary Italian
2597,ITAL 140 01,Intermediate Italian II
2598,ITAL 140 02,Intermediate Italian II
2599,ITAL 151 01,Advanced Italian Workshop
2600,ITAL 172 01,Introduction to Italian Literature: From the Baroque to the Present
2601,ITAL 172 02,Introduction to Italian Literature: From the Baroque to the Present
2602,ITAL 204 01,The Making of Italian Urban Landscape: From the ‘borgo medievale’ to the ‘città ideale’
2603,ITAL 303 01,Italian Film from Postwar to Postmodern
2603,FILM 457 01,Italian Film from Postwar to Postmodern
2603,LITR 359 01,Italian Film from Postwar to Postmodern
2604,ITAL 317 01,Women in the Middle Ages
2604,HUMS 210 01,Women in the Middle Ages
2604,LITR 180 01,Women in the Middle Ages
2604,WGSS 317 01,Women in the Middle Ages
2605,ITAL 470 01,Special Studies in Italian Literature
2606,ITAL 471 01,Special Studies in Italian Literature
2607,ITAL 491 01,The Senior Essay
2608,ITAL 530 01,Dante in Translation
2609,ITAL 570 01,Methods and Techniques in the Italian-Language Classroom
2610,ITAL 671 01,Transhumanizing Dante: Faith and Science in a Vision of an Age to Come
2610,MDVL 671 01,Transhumanizing Dante: Faith and Science in a Vision of an Age to Come
2611,ITAL 691 01,Directed Reading
2613,ITAL 947 01,Transnational Italy: Imperial Legacies and Migratory Routes
2613,HIST 640 01,Transnational Italy: Imperial Legacies and Migratory Routes
2614,ITAL 947 02,Transnational Italy: Imperial Legacies and Migratory Routes
2615,ITAL 999 01,Preparing for Doctoral Exams and Prospectus Writing
2616,JAPN 120 01,Elementary Japanese II
2617,JAPN 120 02,Elementary Japanese II
2618,JAPN 120 03,Elementary Japanese II
2619,JAPN 120 04,Elementary Japanese II
2620,JAPN 120 05,Elementary Japanese II
2621,JAPN 140 01,Intermediate Japanese II
2622,JAPN 140 02,Intermediate Japanese II
2623,JAPN 151 01,Advanced Japanese II
2624,JAPN 157 01,Advanced Japanese IV
2625,JAPN 171 01,Readings in Literary Japanese
2625,JAPN 571 01,Readings in Literary Japanese
2629,JDST 300 01,The Holocaust in Contemporary Culture and Politics
2629,HIST 267J 01,The Holocaust in Contemporary Culture and Politics
2631,JDST 306 01,Israeli Narratives
2631,MMES 157 01,Israeli Narratives
2631,NELC 157 01,Israeli Narratives
2631,NELC 557 01,Israeli Narratives
2633,JDST 329 01,Modern Jewish Poets
2633,LITR 235 01,Modern Jewish Poets
2635,JDST 377 01,"Religious Conversion of Medieval Jews, Christians, and Muslims"
2642,JDST 425 01,People of the Block: Jewish Space and Ethnicity in New York from the Tenements to Gentrification
2643,KHMR 120 01,Elementary Khmer II
2644,KHMR 140 01,Intermediate Khmer II
2645,KREN 120 01,Elementary Korean II
2646,KREN 120 02,Elementary Korean II
2647,KREN 120 03,Elementary Korean II
2648,KREN 120 04,Elementary Korean II
2649,KREN 120 05,Elementary Korean II
2650,KREN 130 01,Intermediate Korean I
2651,KREN 140 01,Intermediate Korean II
2652,KREN 142 01,Intermediate Korean for Advanced Learners II
2653,KREN 151 01,Advanced Korean II: Language and Culture through Media
2654,KREN 152 01,Advanced Korean for Advanced Learners
2655,KREN 154 01,Advanced Korean III
2656,LAST 100 01,"Introduction to Latin American Studies: History, Culture and Society"
2656,HIST 305 01,"Introduction to Latin American Studies: History, Culture and Society"
2667,LAST 293 01,History and Culture of Cuba
2667,ER&M 293 01,History and Culture of Cuba
2668,LAST 293 02,History and Culture of Cuba
2668,ER&M 293 02,History and Culture of Cuba
2672,LAST 370 01,Continuities and Discontinuities of Violence in Latin America
2672,HIST 310J 01,Continuities and Discontinuities of Violence in Latin America
2677,LAST 491 01,The Senior Essay
2678,LATN 120 01,Beginning Latin: Review of Grammar and Selected Readings
2679,LATN 141 01,Latin Poetry: An Introduction
2680,LATN 390 01,Latin Syntax and Stylistics
2680,LATN 790 01,Latin Syntax and Stylistics
2681,LATN 434 01,Julius Caesar as Writer and Historian
2681,LATN 734 01,Julius Caesar as Writer and Historian
2682,LATN 485 01,Poetry and Monarchy at Rome
2682,LATN 785 01,Poetry and Monarchy at Rome
2683,LATN 494 01,Independent Tutorial in Latin Language and Literature
2684,LAW 20515 01,The Global Financial Crisis
2685,LAW 20539 01,Regulation in the Modern Economy: Theory and Practice
2686,LAW 21017 01,Property
2688,LAW 21027 01,Advanced Legal Research: Methods and Sources
2689,LAW 21037 01,[The] Burden of Proof: Appreciating and Understanding Evidence in a Seemingly Post-Truth World
2690,LAW 21040 01,Business Organizations
2691,LAW 21041 01,"Law, Economics, and Organization"
2692,LAW 21044 01,Comparative Law
2693,LAW 21050 01,Federal Income Taxation
2694,LAW 21055 01,Civil Pretrial Litigation
2695,LAW 21056 01,Nonprofit Leadership
2696,LAW 21066 01,Law and Regulation of Securities and Financial Markets
2697,LAW 21068 01,Antitrust
2699,LAW 21097 01,Medical Legal Partnerships
2700,LAW 21100 01,U.S. International Taxation
2701,LAW 21115 01,Beyond Reasonable Doubt: Probability and Statistics
2702,LAW 21124 01,Federal and State Courts in a Federal System
2703,LAW 21136 01,Employment and Labor Law
2704,LAW 21137 01,Democracy and Executive Power: Policymaking Accountability in Comparative Perspective
2705,LAW 21139 01,Legal History Forum
2706,LAW 21150 01,The Future of Human Rights
2709,LAW 21162 01,Health Law
2710,LAW 21167 01,Intellectual Property
2710,MGT 693 01,Intellectual Property
2711,LAW 21170 01,Health Justice: The Politics of Care
2711,EMD 596 01,Health Justice: The Politics of Care
2711,SBS 596 01,Health Justice: The Politics of Care
2712,LAW 21175 01,Local Government Law
2713,LAW 21179 01,Contemporary China and U.S.-China Relations: Research Seminar
2713,GLBL 624 01,Contemporary China and U.S.-China Relations: Research Seminar
2714,LAW 21191 01,Tax Policy
2715,LAW 21193 01,Human Rights Workshop: Current Issues and Events
2716,LAW 21204 01,Bankruptcy
2717,LAW 21206 01,Making the Administrative State Work
2718,LAW 21209 01,International Business Transactions
2719,LAW 21227 01,Legislation
2720,LAW 21227 02,Legislation
2721,LAW 21230 01,The First Amendment
2722,LAW 21234 01,[The] Law and Economics of Corporate Control
2722,MGT 664 01,[The] Law and Economics of Corporate Control
2723,LAW 21248 01,Comparative Constitutional Law
2723,PLSC 709 01,Comparative Constitutional Law
2724,LAW 21252 01,"Radicals, Conservatives, and the American Founding"
2725,LAW 21256 01,Regional Human Rights: The Inter-American System
2726,LAW 21258 01,Comparative Criminal Law: Fair Trials: Seminar
2727,LAW 21272 01,Living Civil Rights Law
2728,LAW 21274 01,Business Organizations
2729,LAW 21277 01,Evidence
2730,LAW 21283 01,International Commercial Arbitration
2730,MGT 625 01,International Commercial Arbitration
2731,LAW 21297 01,Professional Responsibility
2732,LAW 21299 01,Law and Political Economy
2733,LAW 21300 01,Criminal Law and Administration
2734,LAW 21314 01,Cybersecurity
2735,LAW 21335 01,The Institution and Practice of the Federal District Court
2736,LAW 21343 01,Advanced Legal Writing
2737,LAW 21345 01,Constitutional Litigation Seminar
2738,LAW 21380 01,[The] Jurisprudence of Sports
2739,LAW 21381 01,Law of Sports Leagues
2740,LAW 21382 01,Professional Responsibility
2741,LAW 21390 01,Reconstructing the American Constitution
2741,PLSC 859 01,Reconstructing the American Constitution
2742,LAW 21397 01,Corporate Litigation Seminar
2744,LAW 21408 01,Philosophy of Law: Normative Jurisprudence
2744,PHIL 715 01,Philosophy of Law: Normative Jurisprudence
2745,LAW 21413 01,Property
2746,LAW 21420 01,Law and Finance: Seminar
2747,LAW 21426 01,"Capital Punishment: Race, Poverty, and Disadvantage"
2748,LAW 21430 01,White Collar Criminal Defense: Critical Issues and Strategies
2749,LAW 21439 01,SupvsdResearch in Tax Policy: SupvsdResearchEconTax Policy
2751,LAW 21448 01,Criminal Procedure: Police Practices and Investigations
2752,LAW 21464 01,Theories of Statutory Interpretation: Seminar
2753,LAW 21469 01,"Gift, Estate, and Wealth Taxation: Directed Research"
2754,LAW 21471 01,"Brain Injury, Medical Ethics, Disability Rights: Directed Research"
2755,LAW 21474 01,Financial Accounting
2756,LAW 21486 01,Research Methods in United States Law
2757,LAW 21487 01,Research Methods in Foreign and International Law
2758,LAW 21495 01,Law and Data Analytics
2759,LAW 21497 01,Seminar in Private Law: Private Law and Contract Theory
2760,LAW 21507 01,Corporate Finance
2761,LAW 21511 01,Advanced Deals Workshop: Public Company Mergers and Acquisitions
2762,LAW 21515 01,Advanced  Comparative Law
2763,LAW 21519 01,The Law and Philosophy of Wealth Taxation
2764,LAW 21524 01,Corporate Taxation
2765,LAW 21531 01,History of the Common Law: Procedure and Institutions
2767,LAW 21534 01,Liman Workshop: Imprisoned: From Conception and Construction to Abolition
2768,LAW 21544 01,Law and Regulation of Banking and Financial Institutions
2769,LAW 21546 01,"Litigating Civil Rights, Policing, and Imprisonment"
2770,LAW 21556 01,Legal Theory Workshop Colloquium
2771,LAW 21567 01,Election Law
2771,PLSC 878 01,Election Law
2773,LAW 21575 01,Law and Psychology
2773,PSYC 626 01,Law and Psychology
2774,LAW 21582 01,Partnership Taxation
2775,LAW 21586 01,Health Care Law and Policy: Directed Research
2776,LAW 21597 01,Capitalism Film Society
2777,LAW 21601 01,Administrative Law
2778,LAW 21608 01,Torts and Regulation
2779,LAW 21610 01,Torts and Regulation
2780,LAW 21614 01,"Corporate Governance, Capital Market Regulation, and Ethics in Capital Markets"
2781,LAW 21622 01,Access to Law School: Seminar
2782,LAW 21623 01,Access to Law School: Fieldwork
2783,LAW 21624 01,Advanced Access to Law School: Fieldwork
2784,LAW 21625 01,Social Media Governance
2785,LAW 21642 01,International Trade Law
2786,LAW 21649 01,Topics in Behavioral Law and Economics
2787,LAW 21651 01,[The] Law of the Sea
2787,GLBL 591 01,[The] Law of the Sea
2788,LAW 21684 01,Administrative Law and Bureaucracy: Supervised Research
2789,LAW 21710 01,Legal Writing II
2790,LAW 21718 01,Aggregate Litigation
2791,LAW 21722 01,Statutory Interpretation in the Regulatory State
2792,LAW 21741 01,Contemporary Issues in American Indian Law
2793,LAW 21748 01,Remedies
2794,LAW 21763 01,International Law
2794,GLBL 586 01,International Law
2796,LAW 21767 01,Food and Drug Administration Law
2798,LAW 21784 01,Intelligence Law
2800,LAW 21833 01,Resisting Contemporary Authoritarianism: Seminar
2801,LAW 21834 01,Everyday Leadership
2802,LAW 30103 01,Community and Economic Development Clinic: Seminar
2803,LAW 30104 01,Advanced Community and Economic Development Clinic: Seminar
2804,LAW 30105 01,Criminal Justice Clinic: Seminar
2805,LAW 30106 01,Criminal Justice Clinic: Fieldwork
2806,LAW 30111 01,Advanced Educational Opportunity and Juvenile Justice Clinic
2807,LAW 30115 01,Housing Clinic: Seminar
2808,LAW 30116 01,Housing Clinic: Fieldwork
2809,LAW 30123 01,Veterans Legal Services Clinic: Seminar
2810,LAW 30124 01,Veterans Legal Services Clinic:  Fieldwork
2811,LAW 30125 01,Advanced Veterans Legal Services Clinic: Seminar
2812,LAW 30126 01,Advanced Veterans Legal Services Clinic: Fieldwork
2813,LAW 30127 01,Worker and Immigrant Rights Advocacy Clinic: Seminar
2814,LAW 30128 01,Worker and Immigrant Rights Advocacy: Fieldwork
2815,LAW 30129 01,Advanced Worker and Immigrant Rights Advocacy Clinic: Seminar
