subject,number,section,times,locations,areas,skills,num_students,rating,workload,Hu,Sc,So,L,QR,WR
ECON,674,1,W 13.00-16.00,EVANS 4400,,[],8.0,4.68,3.03,False,False,False,False,False,False
ECON,676,1,W 8.30-11.30,EVANS 1556,,[],,,,False,False,False,False,False,False
ECON,677,1,W 8.30-11.30,EVANS 4220,,[],,,,False,False,False,False,False,False
ECON,679,1,T 11.35-12.55,EVANS 4410,,[],5.0,4.0,4.0,False,False,False,False,False,False
ECON,681,1,TTh 9.00-10.20,HLH28 106,,[],6.0,4.06,2.5,False,False,False,False,False,False
ECON,707,1,T 12.00-13.00,HLH28 B-8,,[],,,,False,False,False,False,False,False
ECON,721,1,M 14.00-17.00,WTS A30,,[],8.0,4.5,4.0,False,False,False,False,False,False
ECON,728,1,W 14.30-15.50,EVANS,,[],5.0,,,False,False,False,False,False,False
ECON,731,1,MW 10.30-11.50,HLH28 106,,[],8.0,3.83,3.25,False,False,False,False,False,False
ECON,732,1,MW 14.30-15.45,LUCE 202,,[],35.0,3.41,3.07,False,False,False,False,False,False
ECON,750,1,M 14.30-15.50,HLH28 106,,[],,,,False,False,False,False,False,False
ECON,756,1,M 12.00-13.00,HLH28 106,,[],5.0,,,False,False,False,False,False,False
ECON,790,1,M 14.30-17.00,HLH28 B-1,,[],7.0,4.5,3.33,False,False,False,False,False,False
ECON,899,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ECON,899,2,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ECON,899,3,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ECON,899,4,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ECON,899,5,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
EDST,107,1,F 14.30-16.20,AKW 100,So,[],13.0,3.99,3.14,False,False,True,False,False,False
EDST,127,1,T 14.30-16.20 + 1,CALHIL DCC,So,WR,15.0,4.39,2.9,False,False,True,False,False,True
EDST,128,1,W 9.25-11.15,CALHIL DCC,So,WR,15.0,4.18,2.79,False,False,True,False,False,True
EDST,160,1,TTh 14.30-15.45,DAVIES AUD,So,[],129.0,3.32,2.23,False,False,True,False,False,False
EDST,177,1,MW 11.35-12.25 + 1,LC 317,Hu,[],44.0,3.49,3.01,True,False,False,False,False,False
EDST,180,1,MW 11.35-12.50,SSS 114,So,[],381.0,3.3,2.18,False,False,True,False,False,False
EDST,191,1,T 9.25-11.15,CSC,So,[],2.0,,,False,False,True,False,False,False
EDST,223,1,1 HTBA,,So,[],13.0,4.27,2.8200000000000003,False,False,True,False,False,False
EDST,225,1,Th 13.30-15.20,WLH 203,So,[],13.0,4.44,2.94,False,False,True,False,False,False
EDST,230,1,Th 15.30-17.20,WLH 204,So,[],15.0,4.43,2.86,False,False,True,False,False,False
EDST,240,1,W 19.00-20.50,WLH 112,So,[],15.0,4.39,3.5,False,False,True,False,False,False
EDST,261,1,W 17.30-19.20,WLH 202,,[],,,,False,False,False,False,False,False
EDST,271,1,TTh 10.30-11.20 + 1,GR109 ROSENFELD,So,[],72.0,2.83,1.87,False,False,True,False,False,False
EDST,328,1,M 13.30-15.20,SSS 201,So,[],,,,False,False,True,False,False,False
EDST,350,1,T 15.30-17.00,CSC SENN,So,[],35.0,4.29,2.03,False,False,True,False,False,False
EDST,377,1,Th 13.30-15.20,K 207,So,[],20.0,4.2,3.02,False,False,True,False,False,False
EDST,410,1,T 9.25-11.15,WTS B60,,[],12.0,3.66,4.39,False,False,False,False,False,False
EDST,478,1,M 16.00-17.50,HEN 313,Hu,[],5.0,4.29,2.67,True,False,False,False,False,False
EDST,490,1,1 HTBA,,,[],6.0,4.0,4.25,False,False,False,False,False,False
EENG,201,1,MW 10.30-11.20 + 1,HLH17 115,,QR,26.0,3.5,3.02,False,False,False,False,True,False
EENG,203,1,TTh 13.30-14.20,BCT CO31,Sc,QR,18.0,3.45,3.25,False,True,False,False,True,False
EENG,236,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
EENG,245,1,MW 14.30-15.45 + 1,HLH17 113,,QR,6.0,4.2,3.2,False,False,False,False,True,False
EENG,310,1,TTh 14.30-15.45,DL 514,,QR,8.0,3.52,3.77,False,False,False,False,True,False
EENG,348,1,MW 11.35-12.50,GR109 ROSENFELD,,QR,41.0,3.63,3.25,False,False,False,False,True,False
EENG,400,1,TTh 9.00-10.15,BCT 508A,Sc,QR,9.0,4.4,3.2,False,True,False,False,True,False
EENG,403,1,MW 9.00-10.15,BCT CO31,Sc,QR,,,,False,True,False,False,True,False
EENG,406,1,MW 13.00-14.15,HLH17 113,Sc,QR,19.0,4.16,3.66,False,True,False,False,True,False
EENG,408,1,1 HTBA,,Sc,QR,12.0,3.6,2.8,False,True,False,False,True,False
EENG,434,1,MW 13.00-14.15,WLH 119,,QR,52.0,3.14,3.71,False,False,False,False,True,False
EENG,451,1,MW 14.30-15.45,HLH17 03,,[],7.0,3.11,2.87,False,False,False,False,False,False
EENG,454,1,TTh 11.35-12.50,HLH24 107,,QR,35.0,3.5700000000000003,3.55,False,False,False,False,True,False
EENG,455,1,TTh 14.30-15.45,HLH17 335,,QR,3.0,,,False,False,False,False,True,False
EENG,469,1,1 HTBA,,,[],,,,False,False,False,False,False,False
EENG,472,1,1 HTBA,,,[],12.0,4.23,3.66,False,False,False,False,False,False
EENG,481,1,1 HTBA,,,[],4.0,3.27,3.79,False,False,False,False,False,False
EGYP,120,1,TTh 9.00-10.15,WTS B51,,L,9.0,4.45,3.36,False,False,False,True,False,False
EGYP,127,1,TTh 11.35-12.50,CO493 102,,L,6.0,5.0,2.0,False,False,False,True,False,False
EGYP,135,1,T 19.00-20.50,WLH 115,Hu,L,3.0,3.6,4.2,True,False,False,True,False,False
EGYP,501,1,TTh 9.00-10.15,WTS B51,,[],9.0,4.63,3.56,False,False,False,False,False,False
EGYP,520,1,TTh 11.35-12.50,CO493 102,,[],6.0,5.0,2.0,False,False,False,False,False,False
EGYP,590,1,T 19.00-20.50,WLH 115,,[],2.0,,,False,False,False,False,False,False
EGYP,599,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
EHS,503,1,F 13.00-13.50 + 1,LEPH 115,,[],27.0,3.49,3.22,False,False,False,False,False,False
EHS,508,1,F 14.00-14.50 + 1,CO47 106A,,[],24.0,3.52,3.13,False,False,False,False,False,False
EHS,511,1,F 15.00-16.50,LEPH 101,,[],32.0,3.01,3.3,False,False,False,False,False,False
EHS,526,1,W 12.00-12.50,LEPH 101,,[],,,,False,False,False,False,False,False
EHS,531,1,TTh 8.30-9.50,LEPH 101,,[],,,,False,False,False,False,False,False
EHS,545,1,M 13.00-14.50,LEPH 101,,[],7.0,3.92,2.25,False,False,False,False,False,False
EHS,562,1,Th 10.00-11.50,LEPH 103,,[],4.0,,,False,False,False,False,False,False
EHS,567,1,MW 10.30-11.50,S 24,,[],,,,False,False,False,False,False,False
EHS,568,1,W 14.30-16.20,HLH17 111,,[],,,,False,False,False,False,False,False
EHS,573,1,T 13.00-14.50,LEPH 108,,[],67.0,4.14,2.11,False,False,False,False,False,False
EHS,600,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
EHS,620,1,1 HTBA,,,[],3.0,,,False,False,False,False,False,False
ELP,504,1,TTh 18.00-20.00,DOW B-21,,[],4.0,3.88,3.02,False,False,False,False,False,False
ELP,506,1,W 16.00-18.00,DOW B-21,,[],4.0,4.67,3.83,False,False,False,False,False,False
ELP,507,1,Th 16.00-18.00,DOW B-21,,[],1.0,,,False,False,False,False,False,False
ELP,508,1,TTh 16.00-18.00,DOW 112,,[],1.0,5.0,3.13,False,False,False,False,False,False
ELP,508,2,TTh 18.15-20.15,DOW 112,,[],1.0,5.0,3.13,False,False,False,False,False,False
ELP,508,3,MW 15.00-17.00,DOW 215,,[],4.0,5.0,3.13,False,False,False,False,False,False
ELP,514,1,MW 18.00-20.00,DOW 215,,[],7.0,4.13,3.19,False,False,False,False,False,False
ELP,514,2,TTh 17.00-19.00,DOW 100,,[],7.0,4.13,3.19,False,False,False,False,False,False
ELP,515,1,MW 18.00-20.00,DOW 112,,[],10.0,3.95,2.21,False,False,False,False,False,False
ELP,515,2,MW 16.00-18.00,DOW 112,,[],10.0,3.95,2.21,False,False,False,False,False,False
ELP,515,3,TTh 18.00-20.00,DOW 215,,[],2.0,3.95,2.21,False,False,False,False,False,False
ELP,524,1,T 17.00-19.00,DOW 106,,[],1.0,5.0,2.0,False,False,False,False,False,False
EMD,518,1,TTh 8.30-9.50,CO47 106B,,[],31.0,4.07,3.01,False,False,False,False,False,False
EMD,526,1,Th 12.00-12.50,CO47 106B,,[],,,,False,False,False,False,False,False
EMD,530,1,T 8.00-9.50,LEPH 103,,[],19.0,3.98,2.83,False,False,False,False,False,False
EMD,531,1,TTh 10.00-11.20,LEPH 115,,[],,,,False,False,False,False,False,False
EMD,535,1,TTh 13.00-14.20,WTS A74,,[],,,,False,False,False,False,False,False
EMD,536,1,T 13.00-14.50,CO47 106A,,[],20.0,3.34,2.92,False,False,False,False,False,False
EMD,539,1,MW 13.00-14.20,LEPH 115,,[],19.0,3.89,3.01,False,False,False,False,False,False
EMD,548,1,TTh 9.00-10.15,ESC 110,,[],1.0,4.25,4.75,False,False,False,False,False,False
EMD,553,1,TTh 13.00-14.20,LEPH 101,,[],28.0,3.5300000000000002,3.8,False,False,False,False,False,False
EMD,563,1,1 HTBA,,,[],2.0,4.8,3.8,False,False,False,False,False,False
EMD,566,1,F 10.30-11.50,CO47 106A,,[],34.0,3.85,3.09,False,False,False,False,False,False
EMD,582,1,W 13.00-14.50,LEPH 101,,[],,,,False,False,False,False,False,False
EMD,584,1,1 HTBA,,,[],,,,False,False,False,False,False,False
EMD,600,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
EMD,671,1,1 HTBA,,,[],,,,False,False,False,False,False,False
ENAS,100,1,MW 14.30-15.45,AKW 100,Sc,QR,24.0,2.58,2.81,False,True,False,False,True,False
ENAS,110,1,TTh 11.35-12.50,LUCE 101,Sc,QR,32.0,3.44,2.66,False,True,False,False,True,False
ENAS,120,1,TTh 13.00-14.15,WTS A30,Sc,QR,44.0,3.61,2.7,False,True,False,False,True,False
ENAS,130,1,MW 18.00-19.15,DL 220,,QR,24.0,3.2800000000000002,3.2800000000000002,False,False,False,False,True,False
ENAS,151,1,TTh 11.35-12.50,ML 211,,QR,58.0,3.39,3.62,False,False,False,False,True,False
ENAS,194,1,MW 14.30-15.45,ML 211,,QR,82.0,3.2,3.9699999999999998,False,False,False,False,True,False
ENAS,220,1,MW 13.00-14.15,SPL 57,Sc,QR,,,,False,True,False,False,True,False
ENAS,345,1,1 HTBA,,Sc,[],,,,False,True,False,False,False,False
ENAS,360,1,MW 13.00-14.15,BCT CO31,,[],24.0,3.83,3.1,False,False,False,False,False,False
ENAS,450,1,1 HTBA,,Sc,QR,10.0,,,False,True,False,False,True,False
ENAS,500,1,TTh 9.00-10.15,ML 104,,[],15.0,2.56,3.83,False,False,False,False,False,False
ENAS,502,1,MW 13.00-14.15,WLH 119,,[],30.0,3.41,3.8200000000000003,False,False,False,False,False,False
ENAS,508,1,1 HTBA,,,[],22.0,3.71,2.01,False,False,False,False,False,False
ENAS,509,1,TTh 9.00-10.15,BCT 508A,,[],12.0,,,False,False,False,False,False,False
ENAS,514,1,MW 13.00-14.15,LOM 206,,[],38.0,,,False,False,False,False,False,False
ENAS,517,1,MW 17.30-19.30,BASS 405,,[],12.0,3.75,3.2,False,False,False,False,False,False
ENAS,519,1,1 HTBA,,,[],36.0,3.35,1.6099999999999999,False,False,False,False,False,False
ENAS,535,1,TTh 9.00-10.15,ML 211,,[],31.0,4.0,2.0,False,False,False,False,False,False
ENAS,541,1,TTh 13.00-14.15,SPL 56,,[],12.0,3.9699999999999998,3.85,False,False,False,False,False,False
ENAS,549,1,TTh 13.00-14.15,HLH17 115,,[],15.0,,,False,False,False,False,False,False
ENAS,551,1,MW 9.00-10.15,HLH17 115,,[],22.0,3.5,3.8,False,False,False,False,False,False
ENAS,555,1,TTh 13.00-14.15,HLH17 03,,[],13.0,4.8,2.93,False,False,False,False,False,False
ENAS,556,1,W 15.30-17.20,WLH 015,,[],4.0,,,False,False,False,False,False,False
ENAS,561,1,TTh 14.30-15.45,SPL 56,,[],19.0,3.84,3.42,False,False,False,False,False,False
ENAS,567,1,MW 16.00-17.15,ML 104,,[],12.0,4.0,3.0,False,False,False,False,False,False
ENAS,568,1,MW 14.30-15.45,HLH17 115,,[],,,,False,False,False,False,False,False
ENAS,570,1,MWF 9.25-10.15,HLH17 03,,[],11.0,4.4,2.27,False,False,False,False,False,False
ENAS,585,1,W 15.30-17.20,GR109 ROSENFELD,,[],41.0,3.79,2.73,False,False,False,False,False,False
ENAS,600,1,MW 19.00-20.15,HLH17 111,,[],18.0,3.79,3.83,False,False,False,False,False,False
ENAS,602,1,TTh 13.00-14.15,ML 104,,[],9.0,3.65,2.8,False,False,False,False,False,False
ENAS,609,1,MW 14.30-15.45,WTS A48,,[],9.0,3.64,2.38,False,False,False,False,False,False
ENAS,640,1,TTh 13.00-14.15,ESC 110,,[],9.0,4.2,3.75,False,False,False,False,False,False
ENAS,642,1,TTh 14.30-15.45,WTS A48,,[],12.0,4.37,3.52,False,False,False,False,False,False
ENAS,660,1,MW 13.00-14.15,BCT CO31,,[],24.0,4.07,3.67,False,False,False,False,False,False
ENAS,711,1,TTh 14.30-15.45,ML 104,,[],11.0,3.1,2.06,False,False,False,False,False,False
ENAS,725,1,1 HTBA,,,[],10.0,,,False,False,False,False,False,False
ENAS,758,1,MW 13.00-14.15,HLH17 111,,[],11.0,4.75,2.75,False,False,False,False,False,False
ENAS,787,1,MW 11.35-12.50,ML 104,,[],9.0,3.5,3.56,False,False,False,False,False,False
ENAS,805,1,MW 13.00-14.15,AKW 100,,[],18.0,3.64,2.5300000000000002,False,False,False,False,False,False
ENAS,806,1,MW 13.00-14.15,HLH17 113,,[],19.0,4.0,3.04,False,False,False,False,False,False
ENAS,848,1,TTh 14.30-15.45,HLH17 03,,[],7.0,4.75,2.75,False,False,False,False,False,False
ENAS,851,1,TTh 13.00-14.15,BCT 408,,[],11.0,3.0,4.0,False,False,False,False,False,False
ENAS,951,1,MW 14.30-15.45,HLH17 03,,[],7.0,3.4,3.0,False,False,False,False,False,False
ENAS,963,1,TTh 14.30-15.45,HLH17 335,,[],3.0,5.0,2.8,False,False,False,False,False,False
ENAS,986,1,MW 9.00-10.15,BCT CO31,,[],10.0,3.0,4.0,False,False,False,False,False,False
ENAS,990,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,2,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,3,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,4,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,5,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,6,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,7,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,8,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,9,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,10,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,11,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,12,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,13,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,14,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,15,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,16,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
ENAS,990,17,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
ENAS,990,18,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,19,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,20,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,21,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,22,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,23,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,25,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,26,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,27,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
ENAS,990,28,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,29,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,30,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,31,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,32,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,33,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,34,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,35,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,36,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,37,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,38,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,39,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,40,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,41,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,42,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,43,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,44,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,45,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
ENAS,990,46,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,47,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,48,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,49,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,50,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,51,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,52,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,53,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,994,1,TTh 11.35-12.50,BCT CO31,,[],27.0,3.33,3.17,False,False,False,False,False,False
ENGL,023,1,MW 11.35-12.50,LC 205,Hu,WR,17.0,5.0,2.35,True,False,False,False,False,True
ENGL,028,1,MW 13.00-14.15,LC 204,Hu,WR,,,,True,False,False,False,False,True
ENGL,030,1,T 13.30-15.20 + 1,SML 120C,Hu,WR,,,,True,False,False,False,False,True
ENGL,114,1,MW 11.35-12.50,LC 212,,WR,9.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,2,MW 11.35-12.50,LC 206,,WR,12.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,3,MW 14.30-15.45,LC 210,,WR,12.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,4,TTh 13.00-14.15,YK220 004,,WR,13.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,5,TTh 11.35-12.50,LC 206,,WR,12.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,6,TTh 9.00-10.15,LC 210,,WR,14.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,7,TTh 14.30-15.45,LC 208,,WR,16.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,8,MW 11.35-12.50,LC 104,,WR,13.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,9,MW 9.00-10.15,LC 104,,WR,7.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,10,MW 13.00-14.15,YK220 100,,WR,11.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,11,MW 16.00-17.15,LC 213,,WR,9.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,12,1 HTBA,,,WR,12.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,13,TTh 16.00-17.15,LC 318,,WR,8.0,4.07,3.41,False,False,False,False,False,True
ENGL,115,1,MW 14.30-15.45,WLH 205,Hu,WR,10.0,4.16,3.2800000000000002,True,False,False,False,False,True
ENGL,115,2,TTh 11.35-12.50,LC 213,Hu,WR,9.0,4.16,3.2800000000000002,True,False,False,False,False,True
ENGL,115,3,MW 13.00-14.15,YK212 004,Hu,WR,10.0,4.16,3.2800000000000002,True,False,False,False,False,True
ENGL,115,4,TTh 13.00-14.15,LC 212,Hu,WR,10.0,4.16,3.2800000000000002,True,False,False,False,False,True
ENGL,120,1,MW 9.00-10.15,LC 210,,WR,13.0,4.37,3.47,False,False,False,False,False,True
ENGL,120,2,MW 14.30-15.45,LC 212,,WR,13.0,4.37,3.47,False,False,False,False,False,True
ENGL,120,3,MW 13.00-14.15,LC 203,,WR,11.0,4.37,3.47,False,False,False,False,False,True
ENGL,120,4,TTh 11.35-12.50,LC 319,,WR,10.0,4.37,3.47,False,False,False,False,False,True
ENGL,120,5,MW 11.35-12.50,LC 208,,WR,10.0,4.37,3.47,False,False,False,False,False,True
ENGL,120,6,TTh 13.00-14.15,YK220 002,,WR,13.0,4.37,3.47,False,False,False,False,False,True
ENGL,120,7,TTh 13.00-14.15,LC 105,,WR,9.0,4.37,3.47,False,False,False,False,False,True
ENGL,120,8,TTh 14.30-15.45,LC 105,,WR,8.0,4.37,3.47,False,False,False,False,False,True
ENGL,120,9,TTh 11.35-12.50,LC 212,,WR,13.0,4.37,3.47,False,False,False,False,False,True
ENGL,121,1,MW 11.35-12.50,LC 105,,WR,13.0,4.44,3.46,False,False,False,False,False,True
ENGL,121,2,MW 13.00-14.15,LC 208,,WR,13.0,4.44,3.46,False,False,False,False,False,True
ENGL,121,3,TTh 11.35-12.50,LC 318,,WR,5.0,4.44,3.46,False,False,False,False,False,True
ENGL,121,4,TTh 13.00-14.15,SML M104A,,WR,5.0,4.44,3.46,False,False,False,False,False,True
ENGL,121,5,TTh 13.00-14.15,LC 208,,WR,7.0,4.44,3.46,False,False,False,False,False,True
ENGL,121,6,TTh 11.35-12.50,LC 204,,WR,6.0,4.44,3.46,False,False,False,False,False,True
ENGL,125,1,TTh 13.00-14.15,LC 210,Hu,WR,14.0,3.79,3.31,True,False,False,False,False,True
ENGL,125,2,MW 14.30-15.45,LC 318,Hu,WR,9.0,3.79,3.31,True,False,False,False,False,True
ENGL,126,1,TTh 11.35-12.50,LC 205,Hu,WR,15.0,4.05,3.34,True,False,False,False,False,True
ENGL,126,2,TTh 14.30-15.45,LC 210,Hu,WR,15.0,4.05,3.34,True,False,False,False,False,True
ENGL,126,3,TTh 13.00-14.15,LC 213,Hu,WR,11.0,4.05,3.34,True,False,False,False,False,True
ENGL,127,1,1 HTBA,,Hu,WR,15.0,4.16,3.32,True,False,False,False,False,True
ENGL,127,2,TTh 9.00-10.15,LC 206,Hu,WR,10.0,4.16,3.32,True,False,False,False,False,True
ENGL,127,3,MW 13.00-14.15,LC 213,Hu,WR,17.0,4.16,3.32,True,False,False,False,False,True
ENGL,128,1,MW 11.35-12.50,LC 204,Hu,WR,8.0,4.14,3.41,True,False,False,False,False,True
ENGL,128,2,MW 9.00-10.15,LC 204,Hu,WR,16.0,4.14,3.41,True,False,False,False,False,True
ENGL,130,1,TTh 14.30-15.45,LC 213,Hu,WR,13.0,4.35,4.07,True,False,False,False,False,True
ENGL,130,2,TTh 11.35-12.50,LC 203,Hu,WR,11.0,4.35,4.07,True,False,False,False,False,True
ENGL,149,1,MW 11.35-12.50,LC 318,Hu,[],38.0,4.37,2.13,True,False,False,False,False,False
ENGL,149,2,MW 16.00-17.15,LC 318,Hu,[],38.0,4.37,2.13,True,False,False,False,False,False
ENGL,159,1,MW 11.35-12.25 + 1,WLH 117,Hu,WR,,,,True,False,False,False,False,True
ENGL,160,1,MW 13.30-14.20 + 1,LC 101,Hu,WR,,,,True,False,False,False,False,True
ENGL,161,1,MW 11.35-12.25,WLH 117,Hu,WR,,,,True,False,False,False,False,True
ENGL,163,1,TTh 11.35-12.25 + 1,LORIA 250,Hu,WR,,,,True,False,False,False,False,True
ENGL,182,1,1 HTBA,,Hu,[],,,,True,False,False,False,False,False
ENGL,196,1,1 HTBA,,Hu,WR,115.0,3.61,2.51,True,False,False,False,False,True
ENGL,202,1,TTh 9.00-10.15,LC 211,Hu,WR,7.0,4.75,3.0,True,False,False,False,False,True
ENGL,214,1,1 HTBA,,Hu,WR,14.0,4.46,3.5,True,False,False,False,False,True
ENGL,221,1,W 9.25-11.15,BRBL 9,Hu,[],11.0,4.49,2.87,True,False,False,False,False,False
ENGL,223,1,T 13.30-15.20,LC 104,Hu,WR,11.0,3.61,2.91,True,False,False,False,False,True
ENGL,232,1,MW 14.30-15.45,LC 213,,[],19.0,4.53,3.07,False,False,False,False,False,False
ENGL,234,1,MW 11.35-12.50,WLH 203,Hu,[],17.0,4.51,3.55,True,False,False,False,False,False
ENGL,235,1,W 13.00-16.00,,Hu,WR,12.0,4.34,3.2800000000000002,True,False,False,False,False,True
ENGL,236,1,1 HTBA,,Hu,[],2.0,3.7199999999999998,3.9699999999999998,True,False,False,False,False,False
ENGL,240,1,M 15.30-17.20,WTS A42,So,[],15.0,4.32,3.07,False,False,True,False,False,False
ENGL,243,1,1 HTBA,,Hu,WR,3.0,3.55,2.91,True,False,False,False,False,True
ENGL,254,1,1 HTBA,,Hu,WR,7.0,4.33,2.83,True,False,False,False,False,True
ENGL,261,1,MW 14.30-15.45,LC 207,Hu,WR,4.0,4.0,3.2,True,False,False,False,False,True
ENGL,264,1,M 13.30-15.20,LC 209,Hu,WR,11.0,3.96,3.06,True,False,False,False,False,True
ENGL,272,1,TTh 11.35-12.50,LC 211 + 1,Hu,[],14.0,4.3,3.3,True,False,False,False,False,False
ENGL,275,1,TTh 11.35-12.50,LC 208,Hu,WR,18.0,4.68,3.31,True,False,False,False,False,True
ENGL,281,1,1 HTBA,,Hu,[],6.0,3.7,2.7,True,False,False,False,False,False
ENGL,284,1,W 15.30-17.20,WLH 115,Hu,WR,15.0,4.25,2.75,True,False,False,False,False,True
ENGL,287,1,MW 13.00-14.15,LC 205,Hu,WR,21.0,4.29,2.49,True,False,False,False,False,True
ENGL,288,1,TTh 13.00-14.15,LC 318,Hu,WR,17.0,4.6,2.71,True,False,False,False,False,True
ENGL,290,1,MW 14.30-15.45,LC 203,Hu,WR,6.0,4.4,3.4,True,False,False,False,False,True
ENGL,294,1,MW 11.35-12.50,LC 103,Hu,WR,2.0,4.25,2.63,True,False,False,False,False,True
ENGL,302,1,M 13.30-15.20,LC 105,Hu,WR,,,,True,False,False,False,False,True
ENGL,305,1,T 13.30-15.20,LC 319,Hu,[],19.0,4.87,2.93,True,False,False,False,False,False
ENGL,312,1,MW 11.35-12.50,LC 210,Hu,WR,1.0,,,True,False,False,False,False,True
ENGL,318,1,Th 13.30-15.20,LC 319,Hu,WR,,,,True,False,False,False,False,True
ENGL,326,1,Th 13.30-15.20,WLH 115,Hu,WR,3.0,4.13,4.0,True,False,False,False,False,True
ENGL,333,1,1 HTBA,,Hu,WR,15.0,4.15,3.31,True,False,False,False,False,True
ENGL,357,1,W 13.30-15.20,LC 104,Hu,[],13.0,4.16,3.6,True,False,False,False,False,False
ENGL,358,1,M 13.30-15.20,WLH 112,Hu,WR,11.0,3.86,3.09,True,False,False,False,False,True
ENGL,362,1,M 13.30-15.20,WALL81 201,Hu,WR,13.0,4.22,2.33,True,False,False,False,False,True
ENGL,379,1,M 15.30-17.20,LC 104,Hu,WR,,,,True,False,False,False,False,True
