date,users,sessions,bounceRate,avgTimeonPage,Pageviews,t,weekday,month,year
2018-02-06,11485,12949,72.57703297551934,98.71228105095541,22997,533,2,2,2018
2018-02-07,11116,12625,73.95643564356436,108.59576031063071,22153,534,3,2,2018
2018-02-08,18416,20712,82.93259945925068,126.27562145660707,29884,535,4,2,2018
2018-02-09,13792,15239,80.98956624450423,111.01577357646269,24178,536,5,2,2018
2018-02-10,8457,9228,85.51148677936715,117.53370937416062,12950,537,6,2,2018
2018-02-11,7164,8205,78.48872638634978,114.82108816521048,13241,538,7,2,2018
2018-02-12,12812,14687,77.53795873902091,108.31634665282823,24322,539,1,2,2018
2018-02-13,10948,12633,75.22362067600729,105.85925847006179,22019,540,2,2,2018
2018-02-14,9781,11249,74.87776691261445,93.13901494189264,20284,541,3,2,2018
2018-02-15,11339,13290,73.5966892400301,105.5588934309345,23809,542,4,2,2018
2018-02-16,10839,12372,74.53928225024248,103.75801901577682,21943,543,5,2,2018
2018-02-17,5825,6488,75.64734895191123,111.68133535660091,10441,544,6,2,2018
2018-02-18,6365,7255,78.40110268780151,129.02238454288408,11499,545,7,2,2018
2018-02-19,10876,12766,72.64609117969607,102.10250376506023,23390,546,1,2,2018
2018-02-20,14710,17102,75.7221377616653,119.95994406974832,29260,547,2,2,2018
2018-02-21,13149,15138,73.91993658343242,105.22607501502017,26789,548,3,2,2018
2018-02-22,12924,14824,73.34727468969238,94.14449706992053,27281,549,4,2,2018
2018-02-23,11497,13143,74.87636003956479,108.56780333068993,23231,550,5,2,2018
2018-02-24,6513,7204,74.81954469739034,106.98291925465838,11712,551,6,2,2018
2018-02-25,7868,8741,76.7417915570301,114.89291816973609,14008,552,7,2,2018
2018-02-26,13126,14940,75.47523427041499,107.82212432697014,25155,553,1,2,2018
2018-02-27,13994,16333,74.71376966876875,119.18822105687778,28728,554,2,2,2018
2018-02-28,10870,12682,73.22188929190979,101.62922382837677,23543,555,3,2,2018
2018-03-01,10329,11834,73.52543518675004,103.35169851380043,21254,556,4,3,2018
2018-03-02,17195,19736,78.41001216051885,122.26267724104783,32219,557,5,3,2018
2018-03-03,8544,9685,80.48528652555498,116.87045813586099,14749,558,6,3,2018
2018-03-04,6139,6953,76.84452754206818,110.71141233056406,11527,559,7,3,2018
2018-03-05,21342,26124,71.32139029245138,125.55051965657479,48254,560,1,3,2018
2018-03-06,17148,20926,70.26665392334894,132.33669666915094,38369,561,2,3,2018
2018-03-07,21352,26049,69.13893047717762,124.65480308397582,50044,562,3,3,2018
2018-03-08,16259,19257,70.88850807498572,113.37762815969761,36189,563,4,3,2018
2018-03-09,13143,15291,72.76175528088417,105.49088779916563,28954,564,5,3,2018
2018-03-10,6449,7261,77.81297341963916,115.41008116189663,11942,565,6,3,2018
2018-03-11,5336,5900,79.8135593220339,126.35504469987228,9032,566,7,3,2018
2018-03-12,6640,7488,75.82799145299145,117.08631194151097,12412,567,1,3,2018
2018-03-13,5749,6349,78.57930382737439,114.71826185742687,9870,568,2,3,2018
2018-03-14,5370,5954,79.59355055424925,118.90139474537789,9037,569,3,3,2018
2018-03-15,5078,5634,79.17997870074548,114.13520055325034,8526,570,4,3,2018
2018-03-16,4744,5265,79.92402659069326,116.65467625899281,7767,571,5,3,2018
2018-03-17,3629,4013,82.05831049090456,112.12090530077427,5692,572,6,3,2018
2018-03-18,4223,4586,83.16615787178368,137.23209477652128,6443,573,7,3,2018
2018-03-19,5364,5933,79.89212877127927,133.148628613788,8631,574,1,3,2018
2018-03-20,5406,5912,80.37889039242219,125.81654253234026,8463,575,2,3,2018
2018-03-21,5328,5881,80.81958850535624,130.66924864446165,8463,576,3,3,2018
2018-03-22,5449,5914,82.60060872505917,119.31472081218274,8278,577,4,3,2018
2018-03-23,5381,5884,81.28823929299797,126.92929292929293,8359,578,5,3,2018
2018-03-24,4064,4420,83.05429864253394,129.28184615384615,6045,579,6,3,2018
2018-03-25,4500,4922,82.42584315318976,125.0014395393474,7006,580,7,3,2018
2018-03-26,11291,12532,77.69709543568464,96.53730466455175,21042,581,1,3,2018
2018-03-27,13082,14581,78.99321034222618,109.70994604738448,23107,582,2,3,2018
2018-03-28,12035,13784,76.44370284387696,115.83387465415615,22097,583,3,3,2018
2018-03-29,21576,23485,84.56035767511177,124.17361570703729,32551,584,4,3,2018
2018-03-30,10549,12022,78.21493927799035,106.64160097028503,20267,585,5,3,2018
2018-03-31,5736,6324,80.86654016445289,109.19804699420202,9601,586,6,3,2018
2018-04-01,5239,5838,78.96539910928401,116.73209302325581,9063,587,7,4,2018
2018-04-02,10788,12371,73.94713442728963,108.09216136438177,21518,588,1,4,2018
2018-04-03,16100,17835,80.33081020465377,119.1374760587359,27233,589,2,4,2018
2018-04-04,11493,13058,77.04855261142595,113.54045047115605,21760,590,3,4,2018
2018-04-05,9908,11586,74.4605558432591,103.00631057020509,20459,591,4,4,2018
2018-04-06,9954,11414,73.83038373926757,108.99350026638253,20799,592,5,4,2018
2018-04-07,6354,7119,79.57578311560613,117.35001033698573,11956,593,6,4,2018
2018-04-08,5983,6700,79.67164179104478,105.9096756901635,10431,594,7,4,2018
2018-04-09,10792,12434,73.52420781727521,101.02866907157775,22968,595,1,4,2018
2018-04-10,11671,13385,75.91333582368323,103.97743663713167,23091,596,2,4,2018
2018-04-11,10262,11952,72.54852744310575,101.44083057699375,22836,597,3,4,2018
2018-04-12,8837,10256,74.10296411856474,108.12535436953038,18369,598,4,4,2018
2018-04-13,10159,11707,74.4853506449133,103.78430353430353,21327,599,5,4,2018
2018-04-14,5815,6452,77.68133911965282,103.26111944027986,10454,600,6,4,2018
2018-04-15,6240,6976,79.81651376146789,109.62472943722943,10672,601,7,4,2018
2018-04-16,11487,13217,76.14435953695997,95.99064755514893,23054,602,1,4,2018
2018-04-17,12212,13932,75.56703990812518,97.94385769872152,24726,603,2,4,2018
2018-04-18,10473,11906,76.58323534352427,95.28709216480114,20304,604,3,4,2018
2018-04-19,9918,11319,75.28050181111405,100.41574618096357,19829,605,4,4,2018
2018-04-20,10944,12636,75.15827793605571,103.88556027780658,22283,606,5,4,2018
2018-04-21,6903,7624,80.9417628541448,102.89546783625731,11728,607,6,4,2018
2018-04-22,6713,7465,81.00468854655057,118.25006195786865,11500,608,7,4,2018
2018-04-23,13909,16369,73.54145030240088,103.37704416934127,29455,609,1,4,2018
2018-04-24,12656,14644,75.70335973777657,108.16755499563911,24963,610,2,4,2018
2018-04-25,14847,17109,76.69063066222456,112.07186252386738,28631,611,3,4,2018
2018-04-26,42530,45077,89.49131486123744,120.43350563909775,57845,612,4,4,2018
2018-04-27,48355,51728,89.9996133622023,137.5907457968099,65646,613,5,4,2018
2018-04-28,7937,8750,83.39428571428572,124.1388592750533,12502,614,6,4,2018
2018-04-29,7033,7793,80.13601950468369,112.75868232890704,11709,615,7,4,2018
2018-04-30,8427,9426,77.15892213027796,96.26011466011467,15531,616,1,4,2018
2018-05-01,7193,8043,78.76414273281114,88.37210670851314,13141,617,2,5,2018
2018-05-02,7161,8345,73.8286399041342,108.63597901506176,14253,618,3,5,2018
2018-05-03,6224,7110,76.0196905766526,106.02626685262669,11412,619,4,5,2018
2018-05-04,5560,6220,78.03858520900322,114.10748383122883,9467,620,5,5,2018
2018-05-05,6871,7627,81.97194178576112,157.26806722689076,11197,621,6,5,2018
2018-05-06,11506,13043,84.31342482557693,182.42130126691004,17699,622,7,5,2018
2018-05-07,14094,15941,82.63597013989084,159.41781389948582,21970,623,1,5,2018
2018-05-08,10785,11948,80.22263140274522,126.22800202668468,17869,624,2,5,2018
2018-05-09,32967,35070,84.57370972341032,122.06895640686922,46425,625,3,5,2018
2018-05-10,131712,138417,90.63771068582616,168.90982943981894,163159,626,4,5,2018
2018-05-11,32783,34947,86.7971499699545,131.40891783567133,44926,627,5,5,2018
2018-05-12,14473,15512,86.34605466735431,145.53516940756884,20558,628,6,5,2018
2018-05-13,7998,8727,83.36198006187693,127.04294302891498,12219,629,7,5,2018
2018-05-14,8490,9389,78.38960485674725,126.90133222314738,14193,630,1,5,2018
2018-05-15,12298,13383,82.79160128521258,135.78827296377827,18380,631,2,5,2018
2018-05-16,8697,9713,80.14001853186451,116.46458982346833,14528,632,3,5,2018
2018-05-17,7104,7908,80.04552352048559,115.69161522633745,11796,633,4,5,2018
2018-05-18,6091,6696,82.39247311827957,121.94216543375924,9670,634,5,5,2018
2018-05-19,5992,6559,83.15291965238603,125.38045738045739,8964,635,6,5,2018
2018-05-20,6728,7661,77.06565722490537,121.91724671307038,11540,636,7,5,2018
2018-05-21,10009,11149,77.19077944210242,115.88085904209989,17016,637,1,5,2018
2018-05-22,6731,7530,79.4156706507304,123.89946493945368,11081,638,2,5,2018
2018-05-23,5945,6548,81.56689065363469,126.78623326959847,9163,639,3,5,2018
2018-05-24,6234,6777,78.42703261029953,103.25,10041,640,4,5,2018
2018-05-25,6376,6969,80.70024393743722,115.82594629569718,10060,641,5,5,2018
2018-05-26,4675,5058,82.83906682483195,132.39120879120878,6878,642,6,5,2018
2018-05-27,5321,5698,83.71358371358372,124.25050916496944,7662,643,7,5,2018
2018-05-28,7877,8550,81.40350877192982,121.84395109395109,11658,644,1,5,2018
2018-05-29,6342,6949,78.02561519643115,109.53445330296128,10461,645,2,5,2018
2018-05-30,5982,6480,81.69753086419753,117.4820143884892,9399,646,3,5,2018
2018-05-31,5191,5672,82.88081805359661,126.59149722735674,7836,647,4,5,2018
2018-06-01,4465,4859,81.765795431158665,121.98640483383686,6845,648,5,6,2018
2018-06-02,3459,3748,85.61899679829243,138.89832007073386,4879,649,6,6,2018
2018-06-03,4192,4537,82.3010800088164,100.315625,6457,650,7,6,2018
2018-06-04,5758,6265,78.53152434158021,114.77105614973262,9257,651,1,6,2018
2018-06-05,4904,5355,80.63492063492063,100.36400486420754,7822,652,2,6,2018
2018-06-06,4427,4830,81.0351966873706,109.87488626023658,7028,653,3,6,2018
2018-06-07,4348,4727,80.85466469219378,115.96870267541645,6708,654,4,6,2018
2018-06-08,3828,4145,82.8226779252111,115.05340699815838,5774,655,5,6,2018
2018-06-09,3041,3310,83.68580060422961,152.32372718539867,4351,656,6,6,2018
2018-06-10,3669,3964,83.65287588294652,121.67474302496329,5326,657,7,6,2018
2018-06-11,4486,4889,79.66864389445695,116.09304511278195,7017,658,1,6,2018
2018-06-12,4519,4897,82.60159281192567,104.54004004004004,6895,659,2,6,2018
2018-06-13,4171,4538,83.51696782723667,133.2262415695892,6169,660,3,6,2018
2018-06-14,8668,9088,86.53169014084507,130.94829482948296,11815,661,4,6,2018
2018-06-15,16136,17056,85.7938555347092,118.65955631399318,21744,662,5,6,2018
2018-06-16,6068,6429,83.54331933426661,103.71316818774446,8730,663,6,6,2018
2018-06-17,5053,5388,84.0014847809948,113.44197138314786,7275,664,7,6,2018
2018-06-18,5096,5536,80.003612716763,112.33118116217243,8169,665,1,6,2018
2018-06-19,4433,4841,81.4501136128899,118.27839536007733,6910,666,2,6,2018
2018-06-20,4288,4657,81.40433755636676,119.70766227428014,6706,667,3,6,2018
2018-06-21,4299,4708,80.18266779949023,116.35322299651568,7004,668,4,6,2018
2018-06-22,4088,4407,81.9832085318811,104.70232333010648,6473,669,5,6,2018
2018-06-23,3672,3904,86.11680327868852,122.82537067545304,5118,670,6,6,2018
2018-06-24,3798,4090,84.47432762836186,120.39270687237027,5516,671,7,6,2018
2018-06-25,4448,4794,81.68544013350021,111.5327468230694,6840,672,1,6,2018
2018-06-26,4272,4615,82.29685807150597,119.56724817107485,6392,673,2,6,2018
2018-06-27,4801,5330,83.02063789868667,139.39990210474792,7373,674,3,6,2018
2018-06-28,4431,4800,83,123.1841155234657,6739,675,4,6,2018
2018-06-29,4012,4346,83.4790612057064,134.48731642189586,5844,676,5,6,2018
2018-06-30,5700,6267,88.30381362693474,187.3826530612245,7639,677,6,6,2018
2018-07-01,4058,4376,87.27148080438756,159.24220183486239,5466,678,7,7,2018
2018-07-02,4586,4946,83.68378487666801,135.78727735368957,6911,679,1,7,2018
2018-07-03,4322,4616,84.9003466204506,137.37319068596602,6205,680,2,7,2018
2018-07-04,3491,3746,86.51895355045382,147.27648114901257,4860,681,3,7,2018
2018-07-05,4212,4515,83.76522702104097,116.21987951807229,6175,682,4,7,2018
2018-07-06,4084,4390,83.05239179954442,120.20190156599553,6178,683,5,7,2018
2018-07-07,3257,3458,85.62753036437248,138.46212847555128,4501,684,6,7,2018
2018-07-08,3705,3931,86.03408801831594,116.33094098883572,5185,685,7,7,2018
2018-07-09,4983,5387,82.0865045479859,120.46914132379248,7623,686,1,7,2018
2018-07-10,5187,5637,78.0202235231506,120.56660412757974,8302,687,2,7,2018
2018-07-11,5949,6424,79.87235367372354,115.29050086355785,9319,688,3,7,2018
2018-07-12,9397,9975,85.58395989974937,134.32,13025,689,4,7,2018
2018-07-13,6658,7184,83.93652561247215,136.0295081967213,9624,690,5,7,2018
2018-07-14,3754,4046,84.13247652001978,144.26228373702423,5491,691,6,7,2018
2018-07-15,3855,4141,85.0277710697899,140.46147672552166,5386,692,7,7,2018
2018-07-16,4734,5123,80.38258832715206,95.3890625,7683,693,1,7,2018
2018-07-17,4355,4749,79.89050326384502,110.53546592489569,6906,694,2,7,2018
2018-07-18,3988,4334,81.3797877249654,123.01229737283398,6123,695,3,7,2018
2018-07-19,3966,4288,83.6054104477612,128.36644736842106,5808,696,4,7,2018
2018-07-20,3814,4130,84.14043583535108,130.07152682255847,5584,697,5,7,2018
2018-07-21,3150,3395,85.65537555228276,135.93985637342908,4509,698,6,7,2018
2018-07-22,3358,3614,84.17266187050359,138.9757673667205,4852,699,7,7,2018
2018-07-23,4224,4622,82.64820424058848,138.05571510626078,6363,700,1,7,2018
2018-07-24,4749,5110,83.97260273972603,117.10235463719366,7191,701,2,7,2018
2018-07-25,4252,4599,83.71385083713851,127.98631698973774,6353,702,3,7,2018
2018-07-26,4021,4321,83.10576255496413,120.09223300970874,5969,703,4,7,2018
2018-07-27,3621,3879,84.40319670018046,139.72619047619048,5223,704,5,7,2018
2018-07-28,2865,3087,84.38613540654357,156.47275922671352,4225,705,6,7,2018
2018-07-29,4358,4621,86.51806968188703,123.88698140200286,6019,706,7,7,2018
2018-07-30,4789,5190,77.09055876685935,120.75711077844312,7862,707,1,7,2018
2018-07-31,4314,4671,78.59130807107687,112.7765335929893,6725,708,2,7,2018
2018-08-01,4637,5012,79.96807661612131,106.92132083163473,7465,709,3,8,2018
2018-08-02,5621,6102,79.54768928220255,111.51004016064257,9339,710,4,8,2018
2018-08-03,5129,5555,80.9000900090009,120.63900080580177,8037,711,5,8,2018
2018-08-04,3612,3877,83.67294299716276,113.97307692307692,5437,712,6,8,2018
2018-08-05,3442,3687,84.54027664768104,120.30723684210527,5207,713,7,8,2018
2018-08-06,5193,5593,81.74503844090827,114.51866404715128,8138,714,1,8,2018
2018-08-07,4763,5207,80.25734588054542,103.08688845401174,7762,715,2,8,2018
2018-08-08,4472,4854,80.46971569839307,110.99173553719008,7153,716,3,8,2018
2018-08-09,5160,5619,80.0142374087916,103.61205073995772,8456,717,4,8,2018
2018-08-10,4316,4660,81.82403433476395,112.35392720306514,6748,718,5,8,2018
2018-08-11,3260,3489,84.26483233018057,120.90170278637771,4781,719,6,8,2018
2018-08-12,3473,3714,84.16801292407108,123.1334808259587,5070,720,7,8,2018
2018-08-13,4204,4579,80.19218169906092,106.81043710972347,6821,721,1,8,2018
2018-08-14,4157,4512,80.5186170212766,101.29724685020999,6655,722,2,8,2018
2018-08-15,4847,5243,79.11501049017738,103.24777117384843,7935,723,3,8,2018
2018-08-16,4763,5178,75.10621861722673,89.09744408945687,8308,724,4,8,2018
2018-08-17,4282,4639,78.76697564130201,119.0933222729158,7050,725,5,8,2018
2018-08-18,3524,3795,81.50197628458497,112.47924297924298,5433,726,6,8,2018
2018-08-19,3614,3874,82.86009292720702,120.24347826086957,5369,727,7,8,2018
2018-08-20,4560,4991,77.80004007212983,110.96392785571142,7985,728,1,8,2018
2018-08-21,4439,4901,80.49377678024892,111.30510638297872,7251,729,2,8,2018
2018-08-22,6667,7340,79.80926430517711,98.92166462668298,10608,730,3,8,2018
2018-08-23,4884,5386,76.51318232454511,98.66494217894096,8672,731,4,8,2018
2018-08-24,4784,5338,72.33046084675908,97.47823936696341,9382,732,5,8,2018
2018-08-25,3972,4353,79.14082242131863,108.61585101775661,6662,733,6,8,2018
2018-08-26,4316,4679,78.64928403505023,106.55659574468085,7029,734,7,8,2018
2018-08-27,5021,5580,75.28673835125448,93.22200611280911,9179,735,1,8,2018
2018-08-28,5209,5833,74.30138865078004,94.73354935194416,9845,736,2,8,2018
2018-08-29,9477,10489,75.07865382781962,93.71192486030199,18900,737,3,8,2018
2018-08-30,9436,10553,76.09210650999717,98.40988835725678,18077,738,4,8,2018
2018-08-31,10180,11421,78.49575343665178,110.03367579908675,18429,739,5,8,2018
2018-09-01,5812,6377,81.68417751293711,110.28420716112532,9505,740,6,9,2018
2018-09-02,5311,5782,81.18298166724317,109.38555478018144,8648,741,7,9,2018
2018-09-03,6774,7448,81.98174006444683,107.82459157351677,10937,742,1,9,2018
2018-09-04,13556,15348,74.88272087568413,107.57461545380949,26465,743,2,9,2018
2018-09-05,15133,16968,76.32013201320133,94.88733999649307,28374,744,3,9,2018
2018-09-06,13178,14722,79.20798804510257,122.53633176157659,22992,745,4,9,2018
2018-09-07,12222,13539,78.7502769776202,100.93672537508154,22737,746,5,9,2018
2018-09-08,6499,7184,81.83463251670379,85.47801963294921,11870,747,6,9,2018
2018-09-09,5645,6158,81.00032478077298,100.44419924337957,9330,748,7,9,2018
2018-09-10,10033,11352,74.92952783650459,97.47603095760657,20009,749,1,9,2018
2018-09-11,12270,13641,77.49431859834323,103.03530645537171,22223,750,2,9,2018
2018-09-12,12911,14464,76.54867256637168,107.47251962883655,24271,751,3,9,2018
2018-09-13,10959,12342,78.09107113919949,104.14566413413675,19975,752,4,9,2018
2018-09-14,9998,11322,76.4882529588412,105.27521491706018,19581,753,5,9,2018
2018-09-15,6231,6772,81.21677495569995,109.72931235431236,10204,754,6,9,2018
2018-09-16,6398,7090,79.81664315937941,109.88450331125827,10865,755,7,9,2018
2018-09-17,14347,15964,79.14056627411676,103.14926651675768,25303,756,1,9,2018
2018-09-18,16936,18273,83.39079516226126,105.54320394183391,26594,757,2,9,2018
2018-09-19,13109,14739,78.50600447791574,110.52482186660437,23300,758,3,9,2018
2018-09-20,78771,83312,88.37022277703092,133.3518319241609,102826,759,4,9,2018
2018-09-21,56060,59577,87.9282273360525,108.89466049210512,77499,760,5,9,2018
2018-09-22,20348,21641,86.94607458065708,114.21860971296422,28992,761,6,9,2018
2018-09-23,18487,20024,85.19776268477827,114.65826975672952,26971,762,7,9,2018
2018-09-24,30146,32708,79.93151522563288,102.08966036861018,49962,763,1,9,2018
2018-09-25,27664,30347,80.9964741160576,104.27307039063975,46244,764,2,9,2018
2018-09-26,24344,26480,80.40407854984895,112.8029351635514,40176,765,3,9,2018
2018-09-27,20396,22369,81.11225356520184,110.80768862962609,32826,766,4,9,2018
2018-09-28,16938,19034,78.34401597141957,96.82902231767672,29743,767,5,9,2018
2018-09-29,10792,11760,81.64965986394557,111.71733713065147,17378,768,6,9,2018
2018-09-30,10322,11264,81.73828125,123.53615253917312,16561,769,7,9,2018
2018-10-01,22045,24666,77.24397956701532,114.71782178217822,39008,770,1,10,2018
2018-10-02,16425,18416,76.74847958297133,104.84324053172811,30376,771,2,10,2018
2018-10-03,13527,15209,75.93530146623709,101.04614213680905,25720,772,3,10,2018
2018-10-04,13416,15136,78.2703488372093,104.48373287671232,24480,773,4,10,2018
2018-10-05,11999,14029,75.8072563974624,134.92512534818943,23004,774,5,10,2018
2018-10-06,7511,8344,80.35714285714286,118.33268998793727,12489,775,6,10,2018
2018-10-07,6952,7653,79.70730432510126,121.5713932806324,11701,776,7,10,2018
2018-10-08,13184,15052,74.92027637523253,104.95610425240055,25987,777,1,10,2018
2018-10-09,12607,14338,77.62588924536198,105.54047236872277,23059,778,2,10,2018
2018-10-10,17917,21186,75.95109978287549,126.51311497689589,35901,779,3,10,2018
2018-10-11,15590,17845,75.43849817876156,114.14585469748363,30522,780,4,10,2018
2018-10-12,12515,14203,76.6598605928325,112.44335230212106,23868,781,5,10,2018
2018-10-13,7595,8398,81.57894736842105,114.89019985552612,12551,782,6,10,2018
2018-10-14,6483,7210,81.02635228848821,107.08347627215552,10708,783,7,10,2018
2018-10-15,13029,14951,75.01839341850044,107.23204793659998,25298,784,1,10,2018
2018-10-16,11958,13460,76.16641901931649,101.18672114402452,23250,785,2,10,2018
2018-10-17,8637,9558,79.61916718978866,107.49609535552815,14424,786,3,10,2018
2018-10-18,6918,7677,80.26572880031262,110.27802456232035,11504,787,4,10,2018
2018-10-19,6297,6978,78.71883061049012,108.61832506565509,10405,788,5,10,2018
2018-10-20,5003,5459,81.15039384502656,104.43760064412238,7943,789,6,10,2018
2018-10-21,5537,6109,81.19168440006548,109.14373927958833,9024,790,7,10,2018
2018-10-22,11494,12959,75.99351801836562,106.87325056433409,21819,791,1,10,2018
2018-10-23,11085,12370,75.50525464834277,105.4976477337923,21085,792,2,10,2018
2018-10-24,15221,17119,79.05251474969333,111.60720081135902,26979,793,3,10,2018
2018-10-25,10478,11743,75.73873797155753,102.47847309136421,19733,794,4,10,2018
2018-10-26,11543,13327,76.31875140691828,109.13782771535581,22671,795,5,10,2018
2018-10-27,6787,7407,80.45092480086404,110.00881834215167,11376,796,6,10,2018
2018-10-28,6031,6641,79.2952868543894,113.56604316546763,10116,797,7,10,2018
2018-10-29,13798,15688,77.44773074961753,109.69338875692794,25791,798,1,10,2018
2018-10-30,13181,14808,76.72879524581307,96.27678821225403,25531,799,2,10,2018
2018-10-31,10456,11749,74.82338922461486,82.82513153822346,21442,800,3,10,2018
2018-11-01,10427,11945,75.74717455002093,111.15669975186104,20005,801,4,11,2018
2018-11-02,11108,12941,75.63557684877522,118.59723333714416,21688,802,5,11,2018
2018-11-03,6180,6911,79.45304586890465,98.64842054497227,11058,803,6,11,2018
2018-11-04,6511,7171,79.45893180867382,109.83828207847296,10943,804,7,11,2018
2018-11-05,9208,10642,74.01804172148093,103.93654524089307,18301,805,1,11,2018
2018-11-06,11841,13285,78.4794881445239,117.41236973880092,20674,806,2,11,2018
2018-11-07,10899,12420,77.56038647342996,113.10300941270052,19963,807,3,11,2018
2018-11-08,10044,11337,74.50824733174561,104.7162829938532,19633,808,4,11,2018
2018-11-09,11393,13065,76.5097588978186,109.88274162840183,21994,809,5,11,2018
2018-11-10,8420,9159,82.03952396549842,111.01980906921241,13349,810,6,11,2018
2018-11-11,6719,7420,80.66037735849056,94.73345588235294,11228,811,7,11,2018
2018-11-12,10206,11722,75.4649377239379,96.10960358659746,20197,812,1,11,2018
2018-11-13,9719,10843,77.50622521442405,103.89733295096072,17817,813,2,11,2018
2018-11-14,18500,20816,78.22348193697157,109.90566940435372,33357,814,3,11,2018
2018-11-15,14140,16166,75.1144377087715,112.89292644205327,27504,815,4,11,2018
2018-11-16,12340,14016,76.25570776255708,117.09530671058049,23732,816,5,11,2018
2018-11-17,9486,10462,80.31925062129612,122.7589856230032,15470,817,6,11,2018
2018-11-18,7848,8536,79.19400187441424,105.99090357792602,13482,818,7,11,2018
2018-11-19,8270,9171,75.58608657725439,87.91231884057972,16071,819,1,11,2018
2018-11-20,6614,7290,78.14814814814814,97.24637023593466,11698,820,2,11,2018
2018-11-21,5616,6154,80.84172895677608,92.56902985074628,9906,821,3,11,2018
2018-11-22,4179,4532,83.693733451015,102.00264970853206,6419,822,4,11,2018
2018-11-23,4277,4631,80.28503562945369,96.9324268644417,7058,823,5,11,2018
2018-11-24,4397,4749,79.86944619919983,100.92553191489361,7099,824,6,11,2018
2018-11-25,4979,5450,80.25688073394495,109.03820064262763,8251,825,7,11,2018
2018-11-26,10026,11139,74.73740910315108,93.48734479465138,19515,826,1,11,2018
2018-11-27,9468,10543,76.41088874134498,95.50394665215025,17891,827,2,11,2018
2018-11-28,10185,11354,75.61211907697728,101.29652558433354,19269,828,3,11,2018
2018-11-29,10706,12105,76.91862866584056,99.68764860468026,20096,829,4,11,2018
2018-11-30,10492,11839,77.13489314975926,105.49489274770174,19671,830,5,11,2018
2018-12-01,5968,6636,80.39481615430982,108.99969751966123,9942,831,6,12,2018
2018-12-02,6024,6679,79.92214403353796,119.72672577580747,9837,832,7,12,2018
2018-12-03,10386,11765,76.12409689757756,106.6133872651357,19429,833,1,12,2018
2018-12-04,12455,14129,78.66798782645623,110.62269317775926,22528,834,2,12,2018
2018-12-05,11189,12580,78.21939586645469,94.78103917623388,21029,835,3,12,2018
2018-12-06,10458,11953,75.88889818455617,100.40251268422324,20231,836,4,12,2018
2018-12-07,11540,13128,78.58013406459476,108.33575153026524,21950,837,5,12,2018
2018-12-08,7491,8420,82.92161520190024,122.11277974087162,11816,838,6,12,2018
2018-12-09,6476,7284,80.07962657880286,119.83444259567388,10890,839,7,12,2018
2018-12-10,7621,8495,76.58622719246615,103.43817311527722,13509,840,1,12,2018
2018-12-11,7047,7808,77.89446721311475,108.1045924501082,11967,841,2,12,2018
2018-12-12,7476,8224,82.36867704280155,112.43683758235463,11715,842,3,12,2018
2018-12-13,7268,8014,82.43074619416022,119.75412901215331,11223,843,4,12,2018
2018-12-14,9580,10985,82.24852071005917,170.94248234106962,14949,844,5,12,2018
2018-12-15,7087,7819,83.28430745619644,144.57283321194464,10565,845,6,12,2018
2018-12-16,5686,6184,83.21474773609314,139.28908296943231,8474,846,7,12,2018
2018-12-17,6228,6881,81.93576515041418,133.04967602591793,9659,847,1,12,2018
2018-12-18,5414,5943,84.01480733636211,128.19285083848192,8209,848,2,12,2018
2018-12-19,5733,6318,82.3045267489712,137.4856156501726,8925,849,3,12,2018
2018-12-20,5395,5889,81.01545253863135,120.63257575757575,8265,850,4,12,2018
2018-12-21,4284,4697,84.3942942303598,120.47429620563035,6331,851,5,12,2018
2018-12-22,3521,3840,84.40104166666667,126.97909407665506,5275,852,6,12,2018
2018-12-23,3602,3912,83.99795501022494,135.3505016722408,5407,853,7,12,2018
2018-12-24,3206,3459,85.71841572708875,140.7074074074074,4539,854,1,12,2018
2018-12-25,3082,3302,85.85705632949727,134.32911392405063,4487,855,2,12,2018
2018-12-26,4737,5113,83.92333268140035,124.93698094772839,7160,856,3,12,2018
2018-12-27,4721,5127,83.63565437877901,125.49123575810692,7408,857,4,12,2018
2018-12-28,4367,4701,84.1523080195703,140.69492614001285,6258,858,5,12,2018
2018-12-29,3960,4246,84.17333961375412,126.8494301139772,5913,859,6,12,2018
2018-12-30,4104,4454,84.91243825774585,129.8912080961417,6035,860,7,12,2018
2018-12-31,4621,5021,84.48516231826329,133.99723298284448,6828,861,1,12,2018
2019-01-01,5281,5641,85.78266264846658,154.7907268170426,7237,862,2,1,2019
2019-01-02,6790,7363,83.11829417357055,146.7159270998415,9886,863,3,1,2019
2019-01-03,10848,11667,84.19473729322019,120.94124371284865,16041,864,4,1,2019
2019-01-04,7167,7746,83.96591789310612,122.01953556948028,10459,865,5,1,2019
2019-01-05,5099,5480,83.43065693430657,105.44003488879197,7773,866,6,1,2019
2019-01-06,4689,5065,84.44225074037513,108.51150527325024,7151,867,7,1,2019
2019-01-07,5217,5729,80.03141909582824,102.5462382445141,8281,868,1,1,2019
2019-01-08,5361,5833,82.11897822732728,120.68157787718584,8292,869,2,1,2019
2019-01-09,5876,6396,81.34771732332709,141.92694422623723,8942,870,3,1,2019
2019-01-10,5911,6404,81.74578388507183,131.1643781875245,8953,871,4,1,2019
2019-01-11,5234,5708,83.63700070077084,121.9213532513181,7984,872,5,1,2019
2019-01-12,4617,4938,84.73066018631025,122.79659153380979,6757,873,6,1,2019
